Units: cross-section (10^-38 cm2/(nucleon x GeV))

row (bin i) - column (bin j) | sigma_i x sigma_j x rho_ij 
41 - 4 | 0.00114361
41 - 5 | 0.000797822
41 - 6 | -0.000138083
41 - 7 | 4.17688e-07
41 - 8 | -5.28135e-05
41 - 9 | 0.000578451
41 - 10 | 0.00123291
41 - 11 | -0.000223486
41 - 12 | 0.000535364
41 - 13 | 3.25439e-05
41 - 14 | 8.70032e-07
41 - 15 | 0.000157268
41 - 16 | 0.000123788
41 - 17 | 0.00144976
41 - 18 | -0.000365535
41 - 19 | 0.000596798
41 - 20 | -5.63646e-05
41 - 21 | 4.54799e-06
41 - 22 | 8.59295e-05
41 - 23 | 0.000179299
41 - 24 | 0.00117851
41 - 25 | 0.000286238
41 - 26 | 0.000121633
41 - 27 | 0.000298323
41 - 28 | 0.000135688
41 - 29 | 2.62446e-06
41 - 30 | 1.92753e-05
41 - 31 | -0.000164821
41 - 32 | 0.00149269
41 - 33 | -0.000413859
41 - 34 | 0.000390033
41 - 35 | 0.000187464
41 - 36 | 0.000145981
41 - 37 | -3.6582e-05
41 - 38 | 1.54665e-06
41 - 39 | 0.000384876
41 - 40 | -0.000526655
41 - 41 | 0.00213121
41 - 42 | -0.000313901
41 - 43 | 0.000677003
41 - 44 | -5.96352e-05
41 - 45 | 9.83445e-05
41 - 46 | 2.4177e-06
41 - 47 | 0.000102782
41 - 48 | 5.40583e-05
41 - 49 | 0.000920537
41 - 50 | 0.000115783
41 - 51 | 0.000251127
41 - 52 | -3.96143e-05
41 - 53 | 0.000236444
41 - 54 | -4.39632e-05
41 - 55 | 0.000374796
41 - 56 | 5.21769e-06
41 - 57 | 4.07704e-06
41 - 58 | 0.000190747
41 - 59 | 0.000261609
41 - 60 | 3.79463e-05
41 - 61 | 0.000232191
41 - 62 | -9.82847e-07
41 - 63 | 3.77303e-05
41 - 64 | 0.000119177
41 - 65 | 9.75551e-05
41 - 66 | 1.0601e-05
42 - 0 | 0.000146391
42 - 1 | -1.80482e-07
42 - 2 | 4.4462e-09
42 - 3 | -2.45714e-05
42 - 4 | 0.00073376
42 - 5 | 0.000231122
42 - 6 | 0.000157331
42 - 7 | 1.51493e-08
42 - 8 | 0.00016323
42 - 9 | 0.000236461
42 - 10 | 0.000190412
42 - 11 | 0.000566994
42 - 12 | 0.000178694
42 - 13 | 1.95127e-05
42 - 14 | 1.02058e-07
42 - 15 | 5.63815e-05
42 - 16 | 0.000143366
42 - 17 | 3.84928e-05
42 - 18 | 0.000545885
42 - 19 | 0.000153866
42 - 20 | 0.000137971
42 - 21 | -2.085e-07
42 - 22 | 0.000123489
42 - 23 | 3.44331e-05
42 - 24 | 0.000110852
42 - 25 | 0.000324025
42 - 26 | 0.000211882
42 - 27 | 0.000172026
42 - 28 | 7.23027e-05
42 - 29 | 2.80936e-07
42 - 30 | 6.18123e-05
42 - 31 | 0.000194637
42 - 32 | -0.000283049
42 - 33 | 0.000595759
42 - 34 | 0.00013039
42 - 35 | 9.57081e-05
42 - 36 | 9.23037e-05
42 - 37 | 7.42503e-05
42 - 38 | -1.01417e-07
42 - 39 | -8.67356e-05
42 - 40 | 0.000416559
42 - 41 | -0.000313901
42 - 42 | 0.000347361
42 - 43 | -2.53543e-05
42 - 44 | 0.000169313
42 - 45 | 2.38394e-05
42 - 46 | 8.66863e-08
42 - 47 | 1.72465e-05
42 - 48 | 0.00015657
42 - 49 | -9.65413e-05
42 - 50 | 9.59957e-05
42 - 51 | 4.83709e-05
42 - 52 | 8.42105e-05
42 - 53 | -2.83951e-05
42 - 54 | 0.00011232
42 - 55 | -3.06258e-05
42 - 56 | 2.66666e-05
42 - 57 | 2.26661e-06
42 - 58 | 4.33273e-05
42 - 59 | 2.00307e-05
42 - 60 | 0.000107532
42 - 61 | 2.40779e-05
42 - 62 | 1.5725e-05
42 - 63 | 2.7802e-05
42 - 64 | 7.7583e-05
42 - 65 | 2.01237e-05
42 - 66 | 5.14055e-06
43 - 0 | 0.000241218
43 - 1 | 0.000110597
43 - 2 | 2.57883e-07
43 - 3 | 9.15275e-05
43 - 4 | 0.000910947
43 - 5 | 0.00052644
43 - 6 | 0.000109158
43 - 7 | 2.63143e-07
43 - 8 | 0.000136291
43 - 9 | 0.000309436
43 - 10 | 0.00069685
43 - 11 | 0.000378577
43 - 12 | 0.000392968
43 - 13 | 5.08149e-05
43 - 14 | 4.56761e-07
43 - 15 | 0.000165914
43 - 16 | 0.000195439
43 - 17 | 0.000607746
43 - 18 | 0.000262596
43 - 19 | 0.000419336
43 - 20 | 9.82101e-05
43 - 21 | 2.17359e-06
43 - 22 | 0.0001944
43 - 23 | 0.000130893
43 - 24 | 0.000533015
43 - 25 | 0.000380135
43 - 26 | 0.000236515
43 - 27 | 0.000336511
43 - 28 | 0.000121051
43 - 29 | 1.87206e-06
43 - 30 | 9.21374e-05
43 - 31 | 8.34889e-05
43 - 32 | 0.00038491
43 - 33 | 0.000205611
43 - 34 | 0.000322758
43 - 35 | 0.000143445
43 - 36 | 0.000167902
43 - 37 | 2.33923e-05
43 - 38 | 8.22711e-07
43 - 39 | 0.000131349
43 - 40 | 6.92427e-05
43 - 41 | 0.000677003
43 - 42 | -2.53543e-05
43 - 43 | 0.000541694
43 - 44 | 5.03316e-06
43 - 45 | 7.06297e-05
43 - 46 | 1.62976e-06
43 - 47 | 0.000121001
43 - 48 | 0.000143435
43 - 49 | 0.000370339
43 - 50 | 0.000171862
43 - 51 | 0.000178392
43 - 52 | 7.5528e-05
43 - 53 | 0.000167973
43 - 54 | 8.63426e-05
43 - 55 | 0.000147253
43 - 56 | 5.31756e-05
43 - 57 | 3.96857e-06
43 - 58 | 0.000185871
43 - 59 | 0.000149416
43 - 60 | 8.55956e-05
43 - 61 | 0.000168578
43 - 62 | 8.43973e-06
43 - 63 | 4.98562e-05
43 - 64 | 7.48705e-05
43 - 65 | 0.000110809
43 - 66 | 8.67474e-06
44 - 0 | 0.000192558
44 - 1 | 2.79625e-06
44 - 2 | -2.605e-08
44 - 3 | 6.37322e-06
44 - 4 | 0.000635892
44 - 5 | 0.000283164
44 - 6 | 0.000107151
44 - 7 | 9.87702e-08
44 - 8 | 0.00010663
44 - 9 | 0.0002127
44 - 10 | 0.000324228
44 - 11 | 0.000412179
44 - 12 | 0.000185167
44 - 13 | 2.45615e-05
44 - 14 | 1.91471e-07
44 - 15 | 6.15169e-05
44 - 16 | 0.000114172
44 - 17 | 0.000153543
44 - 18 | 0.000372368
44 - 19 | 0.000203647
44 - 20 | 0.000103924
44 - 21 | 5.74112e-07
44 - 22 | 9.00401e-05
44 - 23 | 9.65877e-05
44 - 24 | 0.000148986
44 - 25 | 0.000279519
44 - 26 | 0.000172619
44 - 27 | 0.000174149
44 - 28 | 8.20946e-05
44 - 29 | 7.96386e-07
44 - 30 | 4.42387e-05
44 - 31 | 0.000108232
44 - 32 | -0.000119326
44 - 33 | 0.000364515
44 - 34 | 0.000131475
44 - 35 | 6.63287e-05
44 - 36 | 7.57358e-05
44 - 37 | 5.17398e-05
44 - 38 | 1.38394e-07
44 - 39 | -1.1093e-05
44 - 40 | 0.000270831
44 - 41 | -5.96352e-05
44 - 42 | 0.000169313
44 - 43 | 5.03316e-06
44 - 44 | 0.000212825
44 - 45 | 2.62334e-05
44 - 46 | 6.96639e-07
44 - 47 | 2.89974e-05
44 - 48 | 0.000100342
44 - 49 | -3.39279e-05
44 - 50 | 1.81917e-05
44 - 51 | -2.23523e-06
44 - 52 | 1.37772e-05
44 - 53 | -9.21283e-05
44 - 54 | 8.00675e-05
44 - 55 | 1.54868e-05
44 - 56 | 2.9401e-05
44 - 57 | 2.20021e-06
44 - 58 | 6.44792e-05
44 - 59 | 3.76622e-05
44 - 60 | 4.15736e-05
44 - 61 | 8.97372e-06
44 - 62 | 4.96679e-06
44 - 63 | 9.63035e-06
44 - 64 | 6.85956e-05
44 - 65 | 3.3241e-05
44 - 66 | 5.2701e-06
45 - 0 | 7.15331e-05
45 - 1 | 5.12016e-05
45 - 2 | 1.14664e-07
45 - 3 | 3.64713e-05
45 - 4 | 0.000292767
45 - 5 | 0.000167507
45 - 6 | 4.97777e-05
45 - 7 | 9.77236e-08
45 - 8 | 6.715e-05
45 - 9 | 5.42301e-05
45 - 10 | 0.000181648
45 - 11 | 0.000138146
45 - 12 | 0.000110651
45 - 13 | 1.20733e-05
45 - 14 | 1.80326e-07
45 - 15 | 5.40442e-05
45 - 16 | 3.50549e-05
45 - 17 | 0.000143465
45 - 18 | 0.000109183
45 - 19 | 0.000101858
45 - 20 | 3.80746e-05
45 - 21 | 5.22374e-07
45 - 22 | 5.9028e-05
45 - 23 | 3.09365e-05
45 - 24 | 0.00011374
45 - 25 | 0.000101287
45 - 26 | 6.15294e-05
45 - 27 | 8.64611e-05
45 - 28 | 3.26908e-05
45 - 29 | 5.50481e-07
45 - 30 | 3.12854e-05
45 - 31 | 4.15656e-05
45 - 32 | 2.30983e-05
45 - 33 | 9.03452e-05
45 - 34 | 8.55896e-05
45 - 35 | 2.96992e-05
45 - 36 | 4.54502e-05
45 - 37 | 1.52741e-05
45 - 38 | 1.91418e-07
45 - 39 | 1.5122e-05
45 - 40 | 6.28741e-05
45 - 41 | 9.83445e-05
45 - 42 | 2.38394e-05
45 - 43 | 7.06297e-05
45 - 44 | 2.62334e-05
45 - 45 | 2.71605e-05
45 - 46 | 2.49927e-07
45 - 47 | 2.17546e-05
45 - 48 | 5.50003e-05
45 - 49 | 4.26862e-05
45 - 50 | 2.81582e-05
45 - 51 | 3.11075e-05
45 - 52 | 1.31987e-05
45 - 53 | 2.46466e-05
45 - 54 | 2.55377e-05
45 - 55 | 4.53959e-05
45 - 56 | 1.56354e-05
45 - 57 | 1.18557e-06
45 - 58 | 4.50005e-05
45 - 59 | 3.89583e-05
45 - 60 | 1.77294e-05
45 - 61 | 2.37478e-05
45 - 62 | 1.88909e-06
45 - 63 | 8.39303e-06
45 - 64 | 3.53886e-05
45 - 65 | 2.13312e-05
45 - 66 | 2.86293e-06
46 - 0 | 1.25018e-06
46 - 1 | 1.53243e-06
46 - 2 | 2.25737e-09
46 - 3 | 8.62234e-07
46 - 4 | 3.32608e-06
46 - 5 | 1.869e-06
46 - 6 | 8.42122e-07
46 - 7 | 1.92811e-09
46 - 8 | 6.71849e-07
46 - 9 | 1.01816e-06
46 - 10 | 2.88508e-06
46 - 11 | 1.05951e-06
46 - 12 | 1.97005e-06
46 - 13 | 2.81842e-07
46 - 14 | 3.53106e-09
46 - 15 | 6.25326e-07
46 - 16 | 1.54601e-06
46 - 17 | 2.17083e-06
46 - 18 | 8.48258e-07
46 - 19 | 2.01453e-06
46 - 20 | 4.94397e-07
46 - 21 | 1.34963e-08
46 - 22 | 1.03882e-06
46 - 23 | 1.10439e-06
46 - 24 | 2.1508e-06
46 - 25 | 1.93998e-06
46 - 26 | 4.59279e-07
46 - 27 | 1.32885e-06
46 - 28 | 6.1567e-07
46 - 29 | 1.36621e-08
46 - 30 | 3.53934e-07
46 - 31 | 3.01116e-07
46 - 32 | 1.42039e-06
46 - 33 | 8.95679e-07
46 - 34 | 1.88482e-06
46 - 35 | 3.92227e-07
46 - 36 | 7.69861e-07
46 - 37 | 3.01106e-07
46 - 38 | 5.77243e-09
46 - 39 | 1.13996e-06
46 - 40 | 1.02122e-06
46 - 41 | 2.4177e-06
46 - 42 | 8.66863e-08
46 - 43 | 1.62976e-06
46 - 44 | 6.96639e-07
46 - 45 | 2.49927e-07
46 - 46 | 3.42168e-08
46 - 47 | 5.56921e-07
46 - 48 | 6.53915e-07
46 - 49 | 2.13555e-06
46 - 50 | 7.64319e-07
46 - 51 | 1.0915e-06
46 - 52 | 6.0463e-07
46 - 53 | 3.25533e-07
46 - 54 | 7.62645e-07
46 - 55 | 1.15318e-06
46 - 56 | 4.58226e-07
46 - 57 | 3.9643e-08
46 - 58 | 1.0429e-06
46 - 59 | 9.31256e-07
46 - 60 | 7.76009e-07
46 - 61 | 6.72431e-07
46 - 62 | 1.39282e-07
46 - 63 | 2.19093e-07
46 - 64 | 5.92885e-07
46 - 65 | 1.15361e-06
46 - 66 | 5.42855e-08
47 - 0 | 7.24741e-05
47 - 1 | 7.50271e-05
47 - 2 | 3.07342e-07
47 - 3 | 0.000152131
47 - 4 | 0.000246563
47 - 5 | 0.000131188
47 - 6 | 7.73212e-05
47 - 7 | 1.34591e-07
47 - 8 | 0.000129726
47 - 9 | 6.50053e-05
47 - 10 | 0.000179023
47 - 11 | 0.000118051
47 - 12 | 0.000101093
47 - 13 | 2.52409e-05
47 - 14 | 1.83674e-07
47 - 15 | 0.000123285
47 - 16 | 7.1016e-05
47 - 17 | 0.000113376
47 - 18 | 0.000105614
47 - 19 | 0.000112605
47 - 20 | 5.15153e-05
47 - 21 | 5.05912e-07
47 - 22 | 0.000107695
47 - 23 | 0.000156132
47 - 24 | 0.00011206
47 - 25 | 8.95677e-05
47 - 26 | 9.26462e-05
47 - 27 | 6.43254e-05
47 - 28 | 4.69424e-05
47 - 29 | 7.30842e-07
47 - 30 | 7.80266e-05
47 - 31 | 3.528e-05
47 - 32 | -6.16971e-06
47 - 33 | 0.000109821
47 - 34 | 0.000151911
47 - 35 | 5.59212e-05
47 - 36 | 6.27293e-05
47 - 37 | 1.04977e-05
47 - 38 | 2.83764e-07
47 - 39 | 7.51433e-05
47 - 40 | 0.000147665
47 - 41 | 0.000102782
47 - 42 | 1.72465e-05
47 - 43 | 0.000121001
47 - 44 | 2.89974e-05
47 - 45 | 2.17546e-05
47 - 46 | 5.56921e-07
47 - 47 | 0.000107389
47 - 48 | 9.14169e-05
47 - 49 | 0.000115892
47 - 50 | 0.000103367
47 - 51 | 9.83198e-05
47 - 52 | 7.37149e-05
47 - 53 | 4.52507e-05
47 - 54 | 4.64922e-05
47 - 55 | 4.6084e-05
47 - 56 | 3.34123e-05
47 - 57 | 1.72325e-06
47 - 58 | 0.000113375
47 - 59 | 5.96332e-05
47 - 60 | 8.43503e-05
47 - 61 | 6.19264e-05
47 - 62 | 1.56903e-05
47 - 63 | 1.52432e-05
47 - 64 | 4.7918e-05
47 - 65 | 5.73322e-05
47 - 66 | 3.60566e-06
48 - 0 | -0.000243321
48 - 1 | -0.000190613
48 - 2 | 3.58173e-08
48 - 3 | 0.000186077
48 - 4 | 0.00100076
48 - 5 | 3.16741e-05
48 - 6 | -3.15621e-05
48 - 7 | -2.07614e-08
48 - 8 | 0.000347816
48 - 9 | 0.000295519
48 - 10 | 0.000341763
48 - 11 | 7.07841e-05
48 - 12 | -7.70182e-05
48 - 13 | -9.99656e-06
48 - 14 | 2.38886e-07
48 - 15 | 0.00028117
48 - 16 | 0.000295301
48 - 17 | 0.000282389
48 - 18 | 0.000290398
48 - 19 | -7.1833e-05
48 - 20 | 6.34177e-05
48 - 21 | 1.10282e-07
48 - 22 | 0.000279038
48 - 23 | 0.000225344
48 - 24 | 0.00033297
48 - 25 | 0.000246868
48 - 26 | 0.000120562
48 - 27 | 9.0404e-05
48 - 28 | 5.73313e-06
48 - 29 | 1.18838e-06
48 - 30 | 0.000205095
48 - 31 | 0.000399168
48 - 32 | -0.000209316
48 - 33 | 0.000375465
48 - 34 | 0.000217718
48 - 35 | 2.45761e-05
48 - 36 | 8.61959e-05
48 - 37 | 7.84976e-07
48 - 38 | 5.07052e-07
48 - 39 | -3.98711e-05
48 - 40 | 0.000847723
48 - 41 | 5.40583e-05
48 - 42 | 0.00015657
48 - 43 | 0.000143435
48 - 44 | 0.000100342
48 - 45 | 5.50003e-05
48 - 46 | 6.53915e-07
48 - 47 | 9.14169e-05
48 - 48 | 0.000579861
48 - 49 | 8.93827e-05
48 - 50 | 0.000244369
48 - 51 | 0.000204185
48 - 52 | 0.000127728
48 - 53 | 4.97719e-05
48 - 54 | 0.000120506
48 - 55 | 0.000129809
48 - 56 | 6.11375e-05
48 - 57 | 4.53208e-06
48 - 58 | 0.000172419
48 - 59 | 0.000247784
48 - 60 | 0.000146259
48 - 61 | 0.000113682
48 - 62 | 4.03391e-05
48 - 63 | 4.04722e-05
48 - 64 | 0.000123358
48 - 65 | 0.000105468
48 - 66 | 1.35377e-05
49 - 0 | -0.000130782
49 - 1 | 0.000198568
49 - 2 | 6.90802e-07
49 - 3 | 2.08873e-05
49 - 4 | 3.805e-05
49 - 5 | 3.65874e-05
49 - 6 | -3.57897e-05
49 - 7 | 1.96093e-07
49 - 8 | 3.16463e-06
49 - 9 | 0.000122043
49 - 10 | 0.000330175
49 - 11 | -0.000441609
49 - 12 | 0.000126073
49 - 13 | 9.8633e-06
49 - 14 | 4.11877e-07
49 - 15 | 8.91838e-05
49 - 16 | 0.000134355
49 - 17 | 0.000513736
49 - 18 | -0.000351698
49 - 19 | 0.000153156
49 - 20 | -6.79172e-05
49 - 21 | 1.58184e-06
49 - 22 | 9.72753e-05
49 - 23 | 0.000214778
49 - 24 | 0.000556687
49 - 25 | 9.11972e-05
49 - 26 | -8.41237e-05
49 - 27 | 5.79401e-05
49 - 28 | -7.19855e-06
49 - 29 | 1.40989e-06
49 - 30 | 3.99412e-05
49 - 31 | -5.23756e-05
49 - 32 | 0.000654044
49 - 33 | -0.000122408
49 - 34 | 0.000475032
49 - 35 | 0.000107921
49 - 36 | 7.05e-05
49 - 37 | -3.27637e-05
49 - 38 | 8.72759e-07
49 - 39 | 0.000244755
49 - 40 | -3.9222e-05
49 - 41 | 0.000920537
49 - 42 | -9.65413e-05
49 - 43 | 0.000370339
49 - 44 | -3.39279e-05
49 - 45 | 4.26862e-05
49 - 46 | 2.13555e-06
49 - 47 | 0.000115892
49 - 48 | 8.93827e-05
49 - 49 | 0.000869998
49 - 50 | 0.0003714
49 - 51 | 0.000434008
49 - 52 | 0.000241313
49 - 53 | 0.000193925
49 - 54 | 3.84588e-05
49 - 55 | 0.000203005
49 - 56 | 3.24019e-05
49 - 57 | 3.68441e-06
49 - 58 | 0.000168727
49 - 59 | 0.000203088
49 - 60 | 0.000219009
49 - 61 | 0.000259886
49 - 62 | 5.30782e-05
49 - 63 | 5.73817e-05
49 - 64 | 8.91678e-05
49 - 65 | 9.67471e-05
49 - 66 | 8.21469e-06
50 - 0 | -0.000393013
50 - 1 | 0.000366823
50 - 2 | 7.77507e-07
50 - 3 | 0.00010577
50 - 4 | -0.000294914
50 - 5 | -0.000276451
50 - 6 | 0.00013253
50 - 7 | 1.63883e-07
50 - 8 | 7.94107e-05
50 - 9 | 5.27541e-05
50 - 10 | -0.000179466
50 - 11 | -0.000123779
50 - 12 | -9.25526e-05
50 - 13 | 4.30795e-06
50 - 14 | 1.98007e-07
50 - 15 | 9.7005e-05
50 - 16 | 7.07936e-05
50 - 17 | -9.40245e-05
50 - 18 | -3.18784e-05
50 - 19 | -5.31354e-05
50 - 20 | -1.88875e-05
50 - 21 | -1.90367e-07
50 - 22 | 0.00014171
50 - 23 | 0.00019415
50 - 24 | 0.000127506
50 - 25 | 3.77608e-05
50 - 26 | -4.36523e-05
50 - 27 | 3.72003e-05
50 - 28 | -7.2703e-05
50 - 29 | 9.32448e-07
50 - 30 | 7.38517e-05
50 - 31 | 0.000150026
50 - 32 | 2.51076e-06
50 - 33 | 0.000239483
50 - 34 | 0.000505582
50 - 35 | 0.000122953
50 - 36 | 5.68623e-05
50 - 37 | -1.3108e-05
50 - 38 | 4.37633e-07
50 - 39 | 3.75048e-05
50 - 40 | 0.000354736
50 - 41 | 0.000115783
50 - 42 | 9.59957e-05
50 - 43 | 0.000171862
50 - 44 | 1.81917e-05
50 - 45 | 2.81582e-05
50 - 46 | 7.64319e-07
50 - 47 | 0.000103367
50 - 48 | 0.000244369
50 - 49 | 0.0003714
50 - 50 | 0.000765491
50 - 51 | 0.000426248
50 - 52 | 0.00041422
50 - 53 | 0.000182635
50 - 54 | 0.000174596
50 - 55 | 8.32796e-05
50 - 56 | 5.03483e-05
50 - 57 | 3.27529e-06
50 - 58 | 0.000132311
50 - 59 | 0.000170086
50 - 60 | 0.000296881
50 - 61 | 0.000265249
50 - 62 | 7.40604e-05
50 - 63 | 7.85227e-05
50 - 64 | 0.000131983
50 - 65 | 5.64223e-05
50 - 66 | 7.00712e-06
51 - 0 | -0.000301171
51 - 1 | 0.000326418
51 - 2 | 7.97001e-07
51 - 3 | 0.000168223
51 - 4 | -0.000220234
51 - 5 | -0.000128989
51 - 6 | 9.12346e-05
51 - 7 | 2.20263e-07
51 - 8 | 0.000172223
51 - 9 | -1.73988e-05
51 - 10 | -8.88779e-05
51 - 11 | -0.000177793
51 - 12 | -9.82869e-06
51 - 13 | 9.14958e-06
51 - 14 | 1.92659e-07
51 - 15 | 0.000121609
51 - 16 | 6.92514e-05
51 - 17 | -1.68167e-05
51 - 18 | -0.00010981
51 - 19 | -2.59404e-05
51 - 20 | 9.92515e-06
51 - 21 | 1.15629e-07
51 - 22 | 0.000142828
51 - 23 | 9.86719e-05
51 - 24 | 0.000142049
51 - 25 | 3.80557e-05
51 - 26 | -3.56421e-05
51 - 27 | -4.94294e-05
51 - 28 | 3.80479e-06
51 - 29 | 4.6197e-07
51 - 30 | 8.73076e-05
51 - 31 | 0.000111455
51 - 32 | 8.67327e-05
51 - 33 | 0.000121605
51 - 34 | 0.000439988
51 - 35 | 0.000140668
51 - 36 | 5.73069e-05
51 - 37 | 7.82042e-06
51 - 38 | 3.50111e-07
51 - 39 | 7.86346e-05
51 - 40 | 0.000260355
51 - 41 | 0.000251127
51 - 42 | 4.83709e-05
51 - 43 | 0.000178392
51 - 44 | -2.23523e-06
51 - 45 | 3.11075e-05
51 - 46 | 1.0915e-06
51 - 47 | 9.83198e-05
51 - 48 | 0.000204185
51 - 49 | 0.000434008
51 - 50 | 0.000426248
51 - 51 | 0.000579435
51 - 52 | 0.000313771
51 - 53 | 0.000229471
51 - 54 | 3.29039e-05
51 - 55 | 0.00013667
51 - 56 | 4.73855e-05
51 - 57 | 2.78483e-06
51 - 58 | 0.000131866
51 - 59 | 0.000162644
51 - 60 | 0.000283389
51 - 61 | 0.000236802
51 - 62 | 5.9535e-05
51 - 63 | 9.54345e-05
51 - 64 | 6.38059e-05
51 - 65 | 7.75034e-05
51 - 66 | 6.85466e-06
52 - 0 | -0.00027568
52 - 1 | 0.000315865
52 - 2 | 7.432e-07
52 - 3 | 0.000124091
52 - 4 | -0.000313334
52 - 5 | -0.000150612
52 - 6 | 0.000151323
52 - 7 | 1.78289e-07
52 - 8 | 0.000130883
52 - 9 | -0.000139103
52 - 10 | -0.000167603
52 - 11 | -0.000106333
52 - 12 | -3.47895e-05
52 - 13 | 7.47797e-06
52 - 14 | 1.27535e-07
52 - 15 | 7.86021e-05
52 - 16 | 6.09568e-06
52 - 17 | -0.000172148
52 - 18 | 1.13893e-05
52 - 19 | -6.1215e-05
52 - 20 | 9.63775e-06
52 - 21 | -4.46639e-07
52 - 22 | 9.42217e-05
52 - 23 | 5.92429e-05
52 - 24 | -2.68394e-05
52 - 25 | -1.59176e-05
52 - 26 | -4.01738e-05
52 - 27 | -1.03691e-05
52 - 28 | -5.88632e-05
52 - 29 | 5.23309e-07
52 - 30 | 6.78799e-05
52 - 31 | 8.12999e-05
52 - 32 | -0.000154973
52 - 33 | 0.000196985
52 - 34 | 0.000454028
52 - 35 | 7.26191e-05
52 - 36 | 6.69749e-05
52 - 37 | 8.67296e-06
52 - 38 | 1.21598e-07
52 - 39 | 7.25708e-06
52 - 40 | 0.000324423
52 - 41 | -3.96143e-05
52 - 42 | 8.42105e-05
52 - 43 | 7.5528e-05
52 - 44 | 1.37772e-05
52 - 45 | 1.31987e-05
52 - 46 | 6.0463e-07
52 - 47 | 7.37149e-05
52 - 48 | 0.000127728
52 - 49 | 0.000241313
52 - 50 | 0.00041422
52 - 51 | 0.000313771
52 - 52 | 0.000372943
52 - 53 | 0.000121568
52 - 54 | 0.000122659
52 - 55 | 2.31591e-05
52 - 56 | 3.46528e-05
52 - 57 | 2.53724e-06
52 - 58 | 0.000100631
52 - 59 | 8.62468e-05
52 - 60 | 0.000233451
52 - 61 | 0.000172471
52 - 62 | 5.00765e-05
52 - 63 | 5.86453e-05
52 - 64 | 7.71649e-05
52 - 65 | 4.47738e-05
52 - 66 | 5.71489e-06
53 - 0 | -2.0611e-05
53 - 1 | 0.000182243
53 - 2 | 4.08318e-07
53 - 3 | 7.22445e-05
53 - 4 | -0.000151374
53 - 5 | -3.30024e-06
53 - 6 | 5.54637e-05
53 - 7 | 1.41316e-07
53 - 8 | 6.21585e-05
53 - 9 | 3.89726e-05
53 - 10 | -5.88766e-05
53 - 11 | -3.2875e-05
53 - 12 | 7.4667e-05
53 - 13 | 3.01381e-06
53 - 14 | 1.69476e-07
53 - 15 | 3.9284e-05
53 - 16 | 3.28831e-05
53 - 17 | 1.23298e-05
53 - 18 | -9.13771e-05
53 - 19 | 5.28648e-05
53 - 20 | 2.1554e-05
53 - 21 | 1.61442e-07
53 - 22 | 4.49306e-05
53 - 23 | 4.96712e-05
53 - 24 | 7.28251e-05
53 - 25 | -1.48468e-05
53 - 26 | 3.45355e-05
53 - 27 | -2.6541e-05
53 - 28 | 2.6669e-05
53 - 29 | 1.90003e-07
53 - 30 | 1.96467e-05
53 - 31 | 2.29517e-07
53 - 32 | 0.000168634
53 - 33 | 1.02355e-05
53 - 34 | 0.000121677
53 - 35 | 7.45374e-05
53 - 36 | 4.7839e-05
53 - 37 | 9.19932e-06
53 - 38 | 1.60472e-07
53 - 39 | 8.31046e-05
53 - 40 | -8.89261e-05
53 - 41 | 0.000236444
53 - 42 | -2.83951e-05
53 - 43 | 0.000167973
53 - 44 | -9.21283e-05
53 - 45 | 2.46466e-05
53 - 46 | 3.25533e-07
53 - 47 | 4.52507e-05
53 - 48 | 4.97719e-05
53 - 49 | 0.000193925
53 - 50 | 0.000182635
53 - 51 | 0.000229471
53 - 52 | 0.000121568
53 - 53 | 0.000272224
53 - 54 | -3.30034e-05
53 - 55 | 9.05999e-05
53 - 56 | 1.31901e-05
53 - 57 | 9.01421e-07
53 - 58 | 5.81464e-05
53 - 59 | 5.37452e-05
53 - 60 | 0.000143569
53 - 61 | 0.000104882
53 - 62 | 2.40685e-05
53 - 63 | 4.89885e-05
53 - 64 | 1.98182e-05
53 - 65 | 2.71211e-05
53 - 66 | 1.51306e-06
54 - 0 | 1.17058e-05
54 - 1 | 6.87696e-05
54 - 2 | 1.35109e-07
54 - 3 | 2.62994e-05
54 - 4 | 0.000393347
54 - 5 | 0.000124801
54 - 6 | 9.96312e-05
54 - 7 | 8.95932e-08
54 - 8 | 8.49519e-05
54 - 9 | 9.48393e-05
54 - 10 | 0.000188438
54 - 11 | 0.00022347
54 - 12 | 0.000129897
54 - 13 | 2.39512e-05
54 - 14 | 1.94801e-07
54 - 15 | 6.53433e-05
54 - 16 | 0.000102663
54 - 17 | 0.000118275
54 - 18 | 0.000266237
54 - 19 | 0.000113547
54 - 20 | 4.95687e-05
54 - 21 | 3.81868e-07
54 - 22 | 0.000104871
54 - 23 | 7.95779e-05
54 - 24 | 0.000131961
54 - 25 | 0.000171421
54 - 26 | 0.000101391
54 - 27 | 0.000189549
54 - 28 | 9.28323e-06
54 - 29 | 1.00291e-06
54 - 30 | 5.4952e-05
54 - 31 | 0.000138183
54 - 32 | -0.000118949
54 - 33 | 0.000250024
54 - 34 | 0.000246292
54 - 35 | 4.31317e-05
54 - 36 | 8.07189e-05
54 - 37 | 3.09592e-05
54 - 38 | 2.63913e-07
54 - 39 | -2.58106e-05
54 - 40 | 0.000319996
54 - 41 | -4.39632e-05
54 - 42 | 0.00011232
54 - 43 | 8.63426e-05
54 - 44 | 8.00675e-05
54 - 45 | 2.55377e-05
54 - 46 | 7.62645e-07
54 - 47 | 4.64922e-05
