Units: cross-section (10^-38 cm2/(nucleon x GeV))

row (bin i) - column (bin j) | sigma_i x sigma_j x rho_ij 
56 - 65 | 0.000238038
56 - 66 | 1.08586e-05
57 - 0 | 7.35946e-06
57 - 1 | 5.99224e-06
57 - 2 | 7.83259e-09
57 - 3 | 6.00693e-06
57 - 4 | 2.08754e-05
57 - 5 | 1.59021e-05
57 - 6 | 6.74623e-06
57 - 7 | 1.06241e-08
57 - 8 | 5.14849e-06
57 - 9 | 1.83974e-05
57 - 10 | 2.05948e-05
57 - 11 | 2.69646e-05
57 - 12 | 1.86393e-05
57 - 13 | 2.06049e-06
57 - 14 | 1.37201e-08
57 - 15 | 3.00314e-06
57 - 16 | 1.41384e-05
57 - 17 | 2.37617e-05
57 - 18 | 2.6382e-05
57 - 19 | 2.2337e-05
57 - 20 | 7.36218e-06
57 - 21 | 6.32258e-08
57 - 22 | 3.76669e-06
57 - 23 | 1.42616e-05
57 - 24 | 2.19224e-05
57 - 25 | 2.67742e-05
57 - 26 | 1.74412e-05
57 - 27 | 1.37745e-05
57 - 28 | 9.525e-06
57 - 29 | 4.91604e-08
57 - 30 | 1.49735e-06
57 - 31 | 1.10575e-05
57 - 32 | 2.14299e-05
57 - 33 | 2.48951e-05
57 - 34 | 2.96475e-05
57 - 35 | 1.34147e-05
57 - 36 | 8.32495e-06
57 - 37 | 5.03821e-06
57 - 38 | 1.45843e-08
57 - 39 | 3.41672e-06
57 - 40 | 1.8795e-05
57 - 41 | 2.36787e-05
57 - 42 | 1.36766e-05
57 - 43 | 1.68536e-05
57 - 44 | 1.01375e-05
57 - 45 | 3.26508e-06
57 - 46 | 4.39116e-08
57 - 47 | 2.80055e-06
57 - 48 | 1.04306e-05
57 - 49 | 1.78168e-05
57 - 50 | 2.34836e-05
57 - 51 | 1.49688e-05
57 - 52 | 1.59711e-05
57 - 53 | 1.12418e-05
57 - 54 | 7.46059e-06
57 - 55 | 8.96061e-06
57 - 56 | 3.33166e-06
57 - 57 | 1.13351e-07
57 - 58 | 3.76299e-06
57 - 59 | 6.50823e-06
57 - 60 | 9.76471e-06
57 - 61 | 8.70141e-06
57 - 62 | 3.39874e-06
57 - 63 | 6.91035e-06
57 - 64 | 8.16007e-06
57 - 65 | 8.0986e-06
57 - 66 | 3.69434e-07
58 - 0 | 0.000244317
58 - 1 | 0.000198929
58 - 2 | 2.60024e-07
58 - 3 | 0.000199416
58 - 4 | 0.000693014
58 - 5 | 0.000527914
58 - 6 | 0.000223959
58 - 7 | 3.52694e-07
58 - 8 | 0.000170918
58 - 9 | 0.00061075
58 - 10 | 0.000683699
58 - 11 | 0.000895162
58 - 12 | 0.000618781
58 - 13 | 6.84033e-05
58 - 14 | 4.55475e-07
58 - 15 | 9.96974e-05
58 - 16 | 0.000469363
58 - 17 | 0.000788832
58 - 18 | 0.00087582
58 - 19 | 0.000741538
58 - 20 | 0.000244407
58 - 21 | 2.09895e-06
58 - 22 | 0.000125046
58 - 23 | 0.000473452
58 - 24 | 0.000727774
58 - 25 | 0.000888842
58 - 26 | 0.000579008
58 - 27 | 0.000457281
58 - 28 | 0.000316208
58 - 29 | 1.63201e-06
58 - 30 | 4.97086e-05
58 - 31 | 0.000367085
58 - 32 | 0.000711423
58 - 33 | 0.000826461
58 - 34 | 0.000984229
58 - 35 | 0.000445335
58 - 36 | 0.000276369
58 - 37 | 0.000167257
58 - 38 | 4.84164e-07
58 - 39 | 0.000113427
58 - 40 | 0.00062395
58 - 41 | 0.000786079
58 - 42 | 0.000454033
58 - 43 | 0.000559501
58 - 44 | 0.000336542
58 - 45 | 0.000108393
58 - 46 | 1.45777e-06
58 - 47 | 9.29717e-05
58 - 48 | 0.000346273
58 - 49 | 0.000591477
58 - 50 | 0.000779602
58 - 51 | 0.00049693
58 - 52 | 0.000530204
58 - 53 | 0.000373203
58 - 54 | 0.000247674
58 - 55 | 0.000297471
58 - 56 | 0.000110604
58 - 57 | 3.76299e-06
58 - 58 | 0.000124922
58 - 59 | 0.000216058
58 - 60 | 0.000324166
58 - 61 | 0.000288867
58 - 62 | 0.00011283
58 - 63 | 0.000229408
58 - 64 | 0.000270895
58 - 65 | 0.000268855
58 - 66 | 1.22643e-05
59 - 0 | 0.000422556
59 - 1 | 0.000344055
59 - 2 | 4.49721e-07
59 - 3 | 0.000344898
59 - 4 | 0.0011986
59 - 5 | 0.000913048
59 - 6 | 0.000387346
59 - 7 | 6.09999e-07
59 - 8 | 0.000295609
59 - 9 | 0.00105632
59 - 10 | 0.00118248
59 - 11 | 0.00154822
59 - 12 | 0.00107021
59 - 13 | 0.000118306
59 - 14 | 7.87761e-07
59 - 15 | 0.00017243
59 - 16 | 0.000811782
59 - 17 | 0.00136432
59 - 18 | 0.00151476
59 - 19 | 0.00128252
59 - 20 | 0.000422712
59 - 21 | 3.63021e-06
59 - 22 | 0.000216271
59 - 23 | 0.000818853
59 - 24 | 0.00125871
59 - 25 | 0.00153729
59 - 26 | 0.00100142
59 - 27 | 0.000790886
59 - 28 | 0.000546894
59 - 29 | 2.82263e-06
59 - 30 | 8.5973e-05
59 - 31 | 0.000634888
59 - 32 | 0.00123043
59 - 33 | 0.0014294
59 - 34 | 0.00170226
59 - 35 | 0.000770225
59 - 36 | 0.000477991
59 - 37 | 0.000289278
59 - 38 | 8.37381e-07
59 - 39 | 0.000196177
59 - 40 | 0.00107915
59 - 41 | 0.00135955
59 - 42 | 0.000785267
59 - 43 | 0.000967678
59 - 44 | 0.000582063
59 - 45 | 0.00018747
59 - 46 | 2.52126e-06
59 - 47 | 0.000160798
59 - 48 | 0.000598892
59 - 49 | 0.00102298
59 - 50 | 0.00134835
59 - 51 | 0.00085946
59 - 52 | 0.000917008
59 - 53 | 0.000645469
59 - 54 | 0.000428362
59 - 55 | 0.000514488
59 - 56 | 0.000191293
59 - 57 | 6.50823e-06
59 - 58 | 0.000216058
59 - 59 | 0.000373681
59 - 60 | 0.000560657
59 - 61 | 0.000499606
59 - 62 | 0.000195145
59 - 63 | 0.000396769
59 - 64 | 0.000468524
59 - 65 | 0.000464995
59 - 66 | 2.12117e-05
60 - 0 | 0.000633987
60 - 1 | 0.000516207
60 - 2 | 6.74745e-07
60 - 3 | 0.000517473
60 - 4 | 0.00179833
60 - 5 | 0.0013699
60 - 6 | 0.00058116
60 - 7 | 9.15219e-07
60 - 8 | 0.000443521
60 - 9 | 0.00158486
60 - 10 | 0.00177416
60 - 11 | 0.00232289
60 - 12 | 0.0016057
60 - 13 | 0.000177502
60 - 14 | 1.18193e-06
60 - 15 | 0.000258708
60 - 16 | 0.00121797
60 - 17 | 0.00204697
60 - 18 | 0.0022727
60 - 19 | 0.00192424
60 - 20 | 0.000634221
60 - 21 | 5.44664e-06
60 - 22 | 0.000324485
60 - 23 | 0.00122858
60 - 24 | 0.00188853
60 - 25 | 0.00230649
60 - 26 | 0.00150249
60 - 27 | 0.00118662
60 - 28 | 0.000820539
60 - 29 | 4.23497e-06
60 - 30 | 0.000128991
60 - 31 | 0.000952562
60 - 32 | 0.0018461
60 - 33 | 0.00214461
60 - 34 | 0.00255401
60 - 35 | 0.00115562
60 - 36 | 0.00071716
60 - 37 | 0.000434021
60 - 38 | 1.25638e-06
60 - 39 | 0.000294336
60 - 40 | 0.00161911
60 - 41 | 0.00203982
60 - 42 | 0.00117819
60 - 43 | 0.00145187
60 - 44 | 0.000873306
60 - 45 | 0.000281274
60 - 46 | 3.78281e-06
60 - 47 | 0.000241256
60 - 48 | 0.000898556
60 - 49 | 0.00153484
60 - 50 | 0.00202302
60 - 51 | 0.0012895
60 - 52 | 0.00137584
60 - 53 | 0.000968437
60 - 54 | 0.000642699
60 - 55 | 0.000771919
60 - 56 | 0.000287009
60 - 57 | 9.76471e-06
60 - 58 | 0.000324166
60 - 59 | 0.000560657
60 - 60 | 0.00084119
60 - 61 | 0.000749591
60 - 62 | 0.000292788
60 - 63 | 0.000595298
60 - 64 | 0.000702956
60 - 65 | 0.000697661
60 - 66 | 3.18252e-05
61 - 0 | 0.000564951
61 - 1 | 0.000459996
61 - 2 | 6.01271e-07
61 - 3 | 0.000461124
61 - 4 | 0.0016025
61 - 5 | 0.00122073
61 - 6 | 0.000517876
61 - 7 | 8.15559e-07
61 - 8 | 0.000395225
61 - 9 | 0.00141228
61 - 10 | 0.00158096
61 - 11 | 0.00206994
61 - 12 | 0.00143085
61 - 13 | 0.000158174
61 - 14 | 1.05322e-06
61 - 15 | 0.000230537
61 - 16 | 0.00108534
61 - 17 | 0.00182407
61 - 18 | 0.00202522
61 - 19 | 0.00171471
61 - 20 | 0.00056516
61 - 21 | 4.85354e-06
61 - 22 | 0.000289151
61 - 23 | 0.00109479
61 - 24 | 0.00168288
61 - 25 | 0.00205533
61 - 26 | 0.00133888
61 - 27 | 0.0010574
61 - 28 | 0.000731189
61 - 29 | 3.77381e-06
61 - 30 | 0.000114945
61 - 31 | 0.000848835
61 - 32 | 0.00164507
61 - 33 | 0.00191108
61 - 34 | 0.0022759
61 - 35 | 0.00102978
61 - 36 | 0.000639066
61 - 37 | 0.00038676
61 - 38 | 1.11957e-06
61 - 39 | 0.000262285
61 - 40 | 0.0014428
61 - 41 | 0.0018177
61 - 42 | 0.00104989
61 - 43 | 0.00129377
61 - 44 | 0.00077821
61 - 45 | 0.000250645
61 - 46 | 3.37089e-06
61 - 47 | 0.000214985
61 - 48 | 0.00080071
61 - 49 | 0.00136771
61 - 50 | 0.00180273
61 - 51 | 0.00114909
61 - 52 | 0.00122603
61 - 53 | 0.000862982
61 - 54 | 0.000572714
61 - 55 | 0.000687863
61 - 56 | 0.000255756
61 - 57 | 8.70141e-06
61 - 58 | 0.000288867
61 - 59 | 0.000499606
61 - 60 | 0.000749591
61 - 61 | 0.000667966
61 - 62 | 0.000260905
61 - 63 | 0.000530475
61 - 64 | 0.00062641
61 - 65 | 0.000621691
61 - 66 | 2.83597e-05
62 - 0 | 0.000220668
62 - 1 | 0.000179673
62 - 2 | 2.34854e-07
62 - 3 | 0.000180113
62 - 4 | 0.000625933
62 - 5 | 0.000476814
62 - 6 | 0.000202281
62 - 7 | 3.18555e-07
62 - 8 | 0.000154374
62 - 9 | 0.000551632
62 - 10 | 0.000617519
62 - 11 | 0.000808514
62 - 12 | 0.000558885
62 - 13 | 6.17821e-05
62 - 14 | 4.11386e-07
62 - 15 | 9.0047e-05
62 - 16 | 0.00042393
62 - 17 | 0.000712476
62 - 18 | 0.000791043
62 - 19 | 0.00066976
62 - 20 | 0.00022075
62 - 21 | 1.89578e-06
62 - 22 | 0.000112942
62 - 23 | 0.000427623
62 - 24 | 0.000657328
62 - 25 | 0.000802805
62 - 26 | 0.000522962
62 - 27 | 0.000413018
62 - 28 | 0.0002856
62 - 29 | 1.47404e-06
62 - 30 | 4.4897e-05
62 - 31 | 0.000331552
62 - 32 | 0.000642559
62 - 33 | 0.000746462
62 - 34 | 0.000888959
62 - 35 | 0.000402229
62 - 36 | 0.000249617
62 - 37 | 0.000151067
62 - 38 | 4.37299e-07
62 - 39 | 0.000102448
62 - 40 | 0.000563554
62 - 41 | 0.000709989
62 - 42 | 0.000410084
62 - 43 | 0.000505343
62 - 44 | 0.000303966
62 - 45 | 9.79011e-05
62 - 46 | 1.31666e-06
62 - 47 | 8.39724e-05
62 - 48 | 0.000312755
62 - 49 | 0.000534224
62 - 50 | 0.000704139
62 - 51 | 0.000448829
62 - 52 | 0.000478882
62 - 53 | 0.000337078
62 - 54 | 0.0002237
62 - 55 | 0.000268677
62 - 56 | 9.98975e-05
62 - 57 | 3.39874e-06
62 - 58 | 0.00011283
62 - 59 | 0.000195145
62 - 60 | 0.000292788
62 - 61 | 0.000260905
62 - 62 | 0.000101909
62 - 63 | 0.000207202
62 - 64 | 0.000244674
62 - 65 | 0.000242831
62 - 66 | 1.10772e-05
63 - 0 | 0.000448664
63 - 1 | 0.000365312
63 - 2 | 4.77508e-07
63 - 3 | 0.000366208
63 - 4 | 0.00127265
63 - 5 | 0.000969461
63 - 6 | 0.000411279
63 - 7 | 6.47688e-07
63 - 8 | 0.000313874
63 - 9 | 0.00112158
63 - 10 | 0.00125554
63 - 11 | 0.00164388
63 - 12 | 0.00113633
63 - 13 | 0.000125616
63 - 14 | 8.36434e-07
63 - 15 | 0.000183084
63 - 16 | 0.000861939
63 - 17 | 0.00144861
63 - 18 | 0.00160836
63 - 19 | 0.00136176
63 - 20 | 0.00044883
63 - 21 | 3.85451e-06
63 - 22 | 0.000229634
63 - 23 | 0.000869446
63 - 24 | 0.00133648
63 - 25 | 0.00163227
63 - 26 | 0.00106329
63 - 27 | 0.000839751
63 - 28 | 0.000580684
63 - 29 | 2.99703e-06
63 - 30 | 9.12849e-05
63 - 31 | 0.000674115
63 - 32 | 0.00130646
63 - 33 | 0.00151771
63 - 34 | 0.00180744
63 - 35 | 0.000817814
63 - 36 | 0.000507524
63 - 37 | 0.000307151
63 - 38 | 8.89119e-07
63 - 39 | 0.000208298
63 - 40 | 0.00114582
63 - 41 | 0.00144356
63 - 42 | 0.000833785
63 - 43 | 0.00102747
63 - 44 | 0.000618027
63 - 45 | 0.000199053
63 - 46 | 2.67704e-06
63 - 47 | 0.000170733
63 - 48 | 0.000635895
63 - 49 | 0.00108619
63 - 50 | 0.00143166
63 - 51 | 0.000912563
63 - 52 | 0.000973666
63 - 53 | 0.00068535
63 - 54 | 0.000454829
63 - 55 | 0.000546276
63 - 56 | 0.000203112
63 - 57 | 6.91035e-06
63 - 58 | 0.000229408
63 - 59 | 0.000396769
63 - 60 | 0.000595298
63 - 61 | 0.000530475
63 - 62 | 0.000207202
63 - 63 | 0.000421284
63 - 64 | 0.000497472
63 - 65 | 0.000493725
63 - 66 | 2.25222e-05
64 - 0 | 0.000529803
64 - 1 | 0.000431378
64 - 2 | 5.63864e-07
64 - 3 | 0.000432436
64 - 4 | 0.00150281
64 - 5 | 0.00114479
64 - 6 | 0.000485658
64 - 7 | 7.64821e-07
64 - 8 | 0.000370637
64 - 9 | 0.00132442
64 - 10 | 0.00148261
64 - 11 | 0.00194117
64 - 12 | 0.00134183
64 - 13 | 0.000148333
64 - 14 | 9.87701e-07
64 - 15 | 0.000216195
64 - 16 | 0.00101782
64 - 17 | 0.00171059
64 - 18 | 0.00189922
64 - 19 | 0.00160803
64 - 20 | 0.000529999
64 - 21 | 4.55159e-06
64 - 22 | 0.000271162
64 - 23 | 0.00102668
64 - 24 | 0.00157818
64 - 25 | 0.00192746
64 - 26 | 0.00125558
64 - 27 | 0.000991618
64 - 28 | 0.0006857
64 - 29 | 3.53903e-06
64 - 30 | 0.000107794
64 - 31 | 0.000796027
64 - 32 | 0.00154273
64 - 33 | 0.00179219
64 - 34 | 0.00213431
64 - 35 | 0.000965714
64 - 36 | 0.000599308
64 - 37 | 0.000362698
64 - 38 | 1.04991e-06
64 - 39 | 0.000245968
64 - 40 | 0.00135304
64 - 41 | 0.00170462
64 - 42 | 0.000984574
64 - 43 | 0.00121328
64 - 44 | 0.000729795
64 - 45 | 0.000235052
64 - 46 | 3.16118e-06
64 - 47 | 0.00020161
64 - 48 | 0.000750896
64 - 49 | 0.00128262
64 - 50 | 0.00169057
64 - 51 | 0.0010776
64 - 52 | 0.00114975
64 - 53 | 0.000809293
64 - 54 | 0.000537084
64 - 55 | 0.000645069
64 - 56 | 0.000239845
64 - 57 | 8.16007e-06
64 - 58 | 0.000270895
64 - 59 | 0.000468524
64 - 60 | 0.000702956
64 - 61 | 0.00062641
64 - 62 | 0.000244674
64 - 63 | 0.000497472
64 - 64 | 0.000587439
64 - 65 | 0.000583014
64 - 66 | 2.65953e-05
65 - 0 | 0.000525813
65 - 1 | 0.000428129
65 - 2 | 5.59616e-07
65 - 3 | 0.000429179
65 - 4 | 0.00149149
65 - 5 | 0.00113616
65 - 6 | 0.000481999
65 - 7 | 7.5906e-07
65 - 8 | 0.000367845
65 - 9 | 0.00131444
65 - 10 | 0.00147144
65 - 11 | 0.00192654
65 - 12 | 0.00133172
65 - 13 | 0.000147216
65 - 14 | 9.80261e-07
65 - 15 | 0.000214566
65 - 16 | 0.00101015
65 - 17 | 0.0016977
65 - 18 | 0.00188492
65 - 19 | 0.00159592
65 - 20 | 0.000526007
65 - 21 | 4.5173e-06
65 - 22 | 0.00026912
65 - 23 | 0.00101895
65 - 24 | 0.0015663
65 - 25 | 0.00191294
65 - 26 | 0.00124613
65 - 27 | 0.000984149
65 - 28 | 0.000680535
65 - 29 | 3.51237e-06
65 - 30 | 0.000106982
65 - 31 | 0.000790031
65 - 32 | 0.00153111
65 - 33 | 0.00177869
65 - 34 | 0.00211823
65 - 35 | 0.000958439
65 - 36 | 0.000594794
65 - 37 | 0.000359966
65 - 38 | 1.04201e-06
65 - 39 | 0.000244115
65 - 40 | 0.00134285
65 - 41 | 0.00169178
65 - 42 | 0.000977157
65 - 43 | 0.00120414
65 - 44 | 0.000724298
65 - 45 | 0.000233281
65 - 46 | 3.13736e-06
65 - 47 | 0.000200091
65 - 48 | 0.000745239
65 - 49 | 0.00127296
65 - 50 | 0.00167784
65 - 51 | 0.00106948
65 - 52 | 0.00114109
65 - 53 | 0.000803197
65 - 54 | 0.000533038
65 - 55 | 0.00064021
65 - 56 | 0.000238038
65 - 57 | 8.0986e-06
65 - 58 | 0.000268855
65 - 59 | 0.000464995
65 - 60 | 0.000697661
65 - 61 | 0.000621691
65 - 62 | 0.000242831
65 - 63 | 0.000493725
65 - 64 | 0.000583014
65 - 65 | 0.000578622
65 - 66 | 2.6395e-05
66 - 0 | 2.3986e-05
66 - 1 | 1.95299e-05
66 - 2 | 2.5528e-08
66 - 3 | 1.95778e-05
66 - 4 | 6.80371e-05
66 - 5 | 5.18283e-05
66 - 6 | 2.19873e-05
66 - 7 | 3.4626e-08
66 - 8 | 1.678e-05
66 - 9 | 5.99608e-05
66 - 10 | 6.71226e-05
66 - 11 | 8.78831e-05
66 - 12 | 6.07492e-05
66 - 13 | 6.71554e-06
66 - 14 | 4.47165e-08
66 - 15 | 9.78785e-06
66 - 16 | 4.608e-05
66 - 17 | 7.74441e-05
66 - 18 | 8.59841e-05
66 - 19 | 7.2801e-05
66 - 20 | 2.39948e-05
66 - 21 | 2.06066e-07
66 - 22 | 1.22764e-05
66 - 23 | 4.64814e-05
66 - 24 | 7.14496e-05
66 - 25 | 8.72626e-05
66 - 26 | 5.68445e-05
66 - 27 | 4.48939e-05
66 - 28 | 3.10439e-05
66 - 29 | 1.60224e-07
66 - 30 | 4.88018e-06
66 - 31 | 3.60388e-05
66 - 32 | 6.98444e-05
66 - 33 | 8.11383e-05
66 - 34 | 9.66272e-05
66 - 35 | 4.37211e-05
66 - 36 | 2.71327e-05
66 - 37 | 1.64206e-05
66 - 38 | 4.75331e-08
66 - 39 | 1.11358e-05
66 - 40 | 6.12567e-05
66 - 41 | 7.71738e-05
66 - 42 | 4.45749e-05
66 - 43 | 5.49293e-05
66 - 44 | 3.30403e-05
66 - 45 | 1.06416e-05
66 - 46 | 1.43117e-07
66 - 47 | 9.12756e-06
66 - 48 | 3.39956e-05
66 - 49 | 5.80686e-05
66 - 50 | 7.65379e-05
66 - 51 | 4.87864e-05
66 - 52 | 5.20531e-05
66 - 53 | 3.66394e-05
66 - 54 | 2.43156e-05
66 - 55 | 2.92044e-05
66 - 56 | 1.08586e-05
66 - 57 | 3.69434e-07
66 - 58 | 1.22643e-05
66 - 59 | 2.12117e-05
66 - 60 | 3.18252e-05
66 - 61 | 2.83597e-05
66 - 62 | 1.10772e-05
66 - 63 | 2.25222e-05
66 - 64 | 2.65953e-05
66 - 65 | 2.6395e-05
66 - 66 | 1.20406e-06
