Units: cross-section (10^-38 cm2/(nucleon x GeV))

row (bin i) - column (bin j) | sigma_i x sigma_j x rho_ij 
8 - 43 | 0.0
8 - 44 | 0.0
8 - 45 | -0.0
8 - 46 | 0.0
8 - 47 | 0.0
8 - 48 | 0.0
8 - 49 | 0.0
8 - 50 | 0.0
8 - 51 | 0.0
8 - 52 | 0.0
8 - 53 | 0.0
8 - 54 | 0.0
8 - 55 | 0.0
8 - 56 | 0.0
8 - 57 | 0.0
8 - 58 | 0.0
8 - 59 | 0.0
8 - 60 | 0.0
8 - 61 | 0.0
8 - 62 | 0.0
8 - 63 | 0.0
8 - 64 | 0.0
8 - 65 | 0.0
8 - 66 | 0.0
8 - 67 | 0.0
8 - 68 | 0.0
8 - 69 | 0.0
8 - 70 | 0.0
8 - 71 | 0.0
8 - 72 | 0.0
8 - 73 | 0.0
8 - 74 | 0.0
8 - 75 | 0.0
8 - 76 | 0.0
8 - 77 | 0.0
8 - 78 | 0.0
8 - 79 | 0.0
8 - 80 | 0.0
8 - 81 | 0.0
8 - 82 | 0.0
8 - 83 | 0.0
8 - 84 | 0.0
8 - 85 | 0.0
8 - 86 | 0.0
8 - 87 | 0.0
8 - 88 | 0.0
8 - 89 | 0.0
8 - 90 | 0.0
8 - 91 | 0.0
8 - 92 | 0.0
8 - 93 | 0.0
8 - 94 | 0.0
8 - 95 | 0.0
9 - 0 | 0.0
9 - 1 | 0.0
9 - 2 | 0.0
9 - 3 | 0.0
9 - 4 | 0.0
9 - 5 | 0.0
9 - 6 | 0.0
9 - 7 | 0.0
9 - 8 | 0.0
9 - 9 | 0.0
9 - 10 | 0.0
9 - 11 | 0.0
9 - 12 | 0.0
9 - 13 | 0.0
9 - 14 | 0.0
9 - 15 | 0.0
9 - 16 | 0.0
9 - 17 | 0.0
9 - 18 | 0.0
9 - 19 | 0.0
9 - 20 | 0.0
9 - 21 | 0.0
9 - 22 | 0.0
9 - 23 | 0.0
9 - 24 | 0.0
9 - 25 | 0.0
9 - 26 | 0.0
9 - 27 | 0.0
9 - 28 | 0.0
9 - 29 | 0.0
9 - 30 | 0.0
9 - 31 | 0.0
9 - 32 | -0.0
9 - 33 | -0.0
9 - 34 | 0.0
9 - 35 | 0.0
9 - 36 | 0.0
9 - 37 | 0.0
9 - 38 | 0.0
9 - 39 | 0.0
9 - 40 | 0.0
9 - 41 | 0.0
9 - 42 | 0.0
9 - 43 | 0.0
9 - 44 | 0.0
9 - 45 | -0.0
9 - 46 | 0.0
9 - 47 | 0.0
9 - 48 | 0.0
9 - 49 | 0.0
9 - 50 | 0.0
9 - 51 | 0.0
9 - 52 | 0.0
9 - 53 | 0.0
9 - 54 | 0.0
9 - 55 | 0.0
9 - 56 | 0.0
9 - 57 | 0.0
9 - 58 | 0.0
9 - 59 | 0.0
9 - 60 | 0.0
9 - 61 | 0.0
9 - 62 | 0.0
9 - 63 | 0.0
9 - 64 | 0.0
9 - 65 | 0.0
9 - 66 | 0.0
9 - 67 | 0.0
9 - 68 | 0.0
9 - 69 | 0.0
9 - 70 | 0.0
9 - 71 | 0.0
9 - 72 | 0.0
9 - 73 | 0.0
9 - 74 | 0.0
9 - 75 | 0.0
9 - 76 | 0.0
9 - 77 | 0.0
9 - 78 | 0.0
9 - 79 | 0.0
9 - 80 | 0.0
9 - 81 | 0.0
9 - 82 | 0.0
9 - 83 | 0.0
9 - 84 | 0.0
9 - 85 | 0.0
9 - 86 | 0.0
9 - 87 | 0.0
9 - 88 | 0.0
9 - 89 | 0.0
9 - 90 | 0.0
9 - 91 | 0.0
9 - 92 | 0.0
9 - 93 | 0.0
9 - 94 | 0.0
9 - 95 | 0.0
10 - 0 | 0.0
10 - 1 | 0.0
10 - 2 | 0.0
10 - 3 | 0.0
10 - 4 | 0.0
10 - 5 | 0.0
10 - 6 | 0.0
10 - 7 | 0.0
10 - 8 | 0.0
10 - 9 | 0.0
10 - 10 | 0.0
10 - 11 | 0.0
10 - 12 | 0.0
10 - 13 | 0.0
10 - 14 | 0.0
10 - 15 | 0.0
10 - 16 | 0.0
10 - 17 | 0.0
10 - 18 | 0.0
10 - 19 | 0.0
10 - 20 | 0.0
10 - 21 | 0.0
10 - 22 | 0.0
10 - 23 | 0.0
10 - 24 | 0.0
10 - 25 | 0.0
10 - 26 | 0.0
10 - 27 | 0.0
10 - 28 | 0.0
10 - 29 | 0.0
10 - 30 | 0.0
10 - 31 | 0.0
10 - 32 | -0.0
10 - 33 | -0.0
10 - 34 | 0.0
10 - 35 | 0.0
10 - 36 | 0.0
10 - 37 | 0.0
10 - 38 | 0.0
10 - 39 | 0.0
10 - 40 | 0.0
10 - 41 | 0.0
10 - 42 | 0.0
10 - 43 | 0.0
10 - 44 | 0.0
10 - 45 | -0.0
10 - 46 | 0.0
10 - 47 | 0.0
10 - 48 | 0.0
10 - 49 | 0.0
10 - 50 | 0.0
10 - 51 | 0.0
10 - 52 | 0.0
10 - 53 | 0.0
10 - 54 | 0.0
10 - 55 | 0.0
10 - 56 | 0.0
10 - 57 | 0.0
10 - 58 | 0.0
10 - 59 | 0.0
10 - 60 | 0.0
10 - 61 | 0.0
10 - 62 | 0.0
10 - 63 | 0.0
10 - 64 | 0.0
10 - 65 | 0.0
10 - 66 | 0.0
10 - 67 | 0.0
10 - 68 | 0.0
10 - 69 | 0.0
10 - 70 | 0.0
10 - 71 | 0.0
10 - 72 | 0.0
10 - 73 | 0.0
10 - 74 | 0.0
10 - 75 | 0.0
10 - 76 | 0.0
10 - 77 | 0.0
10 - 78 | 0.0
10 - 79 | 0.0
10 - 80 | 0.0
10 - 81 | 0.0
10 - 82 | 0.0
10 - 83 | 0.0
10 - 84 | 0.0
10 - 85 | 0.0
10 - 86 | 0.0
10 - 87 | 0.0
10 - 88 | 0.0
10 - 89 | 0.0
10 - 90 | 0.0
10 - 91 | 0.0
10 - 92 | 0.0
10 - 93 | 0.0
10 - 94 | 0.0
10 - 95 | 0.0
11 - 0 | 0.0
11 - 1 | 0.0
11 - 2 | 0.0
11 - 3 | 0.0
11 - 4 | 0.0
11 - 5 | 0.0
11 - 6 | 0.0
11 - 7 | 0.0
11 - 8 | 0.0
11 - 9 | 0.0
11 - 10 | 0.0
11 - 11 | 0.0
11 - 12 | 0.0
11 - 13 | 0.0
11 - 14 | 0.0
11 - 15 | 0.0
11 - 16 | 0.0
11 - 17 | 0.0
11 - 18 | 0.0
11 - 19 | 0.0
11 - 20 | 0.0
11 - 21 | 0.0
11 - 22 | 0.0
11 - 23 | 0.0
11 - 24 | 0.0
11 - 25 | 0.0
11 - 26 | 0.0
11 - 27 | 0.0
11 - 28 | 0.0
11 - 29 | 0.0
11 - 30 | 0.0
11 - 31 | 0.0
11 - 32 | -0.0
11 - 33 | -0.0
11 - 34 | 0.0
11 - 35 | 0.0
11 - 36 | 0.0
11 - 37 | 0.0
11 - 38 | 0.0
11 - 39 | 0.0
11 - 40 | 0.0
11 - 41 | 0.0
11 - 42 | 0.0
11 - 43 | 0.0
11 - 44 | 0.0
11 - 45 | -0.0
11 - 46 | 0.0
11 - 47 | 0.0
11 - 48 | 0.0
11 - 49 | 0.0
11 - 50 | 0.0
11 - 51 | 0.0
11 - 52 | 0.0
11 - 53 | 0.0
11 - 54 | 0.0
11 - 55 | 0.0
11 - 56 | 0.0
11 - 57 | 0.0
11 - 58 | 0.0
11 - 59 | 0.0
11 - 60 | 0.0
11 - 61 | 0.0
11 - 62 | 0.0
11 - 63 | 0.0
11 - 64 | 0.0
11 - 65 | 0.0
11 - 66 | 0.0
11 - 67 | 0.0
11 - 68 | 0.0
11 - 69 | 0.0
11 - 70 | 0.0
11 - 71 | 0.0
11 - 72 | 0.0
11 - 73 | 0.0
11 - 74 | 0.0
11 - 75 | 0.0
11 - 76 | 0.0
11 - 77 | 0.0
11 - 78 | 0.0
11 - 79 | 0.0
11 - 80 | 0.0
11 - 81 | 0.0
11 - 82 | 0.0
11 - 83 | 0.0
11 - 84 | 0.0
11 - 85 | 0.0
11 - 86 | 0.0
11 - 87 | 0.0
11 - 88 | 0.0
11 - 89 | 0.0
11 - 90 | 0.0
11 - 91 | 0.0
11 - 92 | 0.0
11 - 93 | 0.0
11 - 94 | 0.0
11 - 95 | 0.0
12 - 0 | 0.000135228516164
12 - 1 | 3.24677295169e-05
12 - 2 | -2.82578556382e-05
12 - 3 | -3.57192495961e-06
12 - 4 | 3.165202732e-06
12 - 5 | -1.16943499771e-06
12 - 6 | 1.24151768122e-07
12 - 7 | 3.18568881637e-07
12 - 8 | 0.0
12 - 9 | 0.0
12 - 10 | 0.0
12 - 11 | 0.0
12 - 12 | 0.00052155243769
12 - 13 | 0.000137825312124
12 - 14 | 3.86954772817e-06
12 - 15 | 1.26129530777e-06
12 - 16 | 4.53325987816e-06
12 - 17 | 3.91631029678e-06
12 - 18 | 1.71777388377e-06
12 - 19 | 1.18927168977e-06
12 - 20 | 2.91828817762e-07
12 - 21 | 0.0
12 - 22 | 0.0
12 - 23 | 0.0
12 - 24 | 0.000155831493776
12 - 25 | 5.26312942154e-05
12 - 26 | 3.56355279197e-05
12 - 27 | 1.17012870412e-05
12 - 28 | 8.33751986664e-06
12 - 29 | -1.18248924706e-06
12 - 30 | -6.34701375268e-06
12 - 31 | -3.14800068587e-07
12 - 32 | 4.70298105337e-07
12 - 33 | 4.21872273807e-07
12 - 34 | 0.0
12 - 35 | 0.0
12 - 36 | 1.3788489446e-05
12 - 37 | 8.26268426769e-06
12 - 38 | 2.29261773021e-06
12 - 39 | -6.67241429764e-06
12 - 40 | 5.06611397215e-06
12 - 41 | 1.89566567685e-06
12 - 42 | 5.49973526675e-07
12 - 43 | 3.90023197308e-06
12 - 44 | 1.3275036013e-06
12 - 45 | -7.37342370143e-07
12 - 46 | 0.0
12 - 47 | 0.0
12 - 48 | 1.06123402229e-05
12 - 49 | -1.64348831131e-05
12 - 50 | -5.38371001912e-05
12 - 51 | -1.73749756835e-05
12 - 52 | 1.38461832849e-05
12 - 53 | 6.1750533295e-06
12 - 54 | -6.81095692469e-06
12 - 55 | -1.33262507124e-05
12 - 56 | 3.16351826139e-06
12 - 57 | -7.52669222968e-07
12 - 58 | -4.02598699795e-07
12 - 59 | 0.0
12 - 60 | 1.49732338402e-05
12 - 61 | -1.16760077043e-06
12 - 62 | -3.29578435213e-05
12 - 63 | -6.66473321228e-06
12 - 64 | 1.33298675813e-05
12 - 65 | -3.60196087314e-06
12 - 66 | -2.1779002388e-05
12 - 67 | -4.05296398273e-06
12 - 68 | 9.77975570375e-06
12 - 69 | -1.1321823461e-06
12 - 70 | 1.18737564627e-07
12 - 71 | 0.0
12 - 72 | 4.43882344444e-06
12 - 73 | 3.35570152221e-05
12 - 74 | 1.2489930806e-05
12 - 75 | -9.47719472313e-07
12 - 76 | 4.24777222436e-05
12 - 77 | -1.0343285059e-05
12 - 78 | -7.41076567654e-06
12 - 79 | -1.82634638038e-06
12 - 80 | 4.07434840177e-06
12 - 81 | 1.10684534774e-06
12 - 82 | 2.10635747841e-06
12 - 83 | -6.87585629063e-09
12 - 84 | 9.89321630621e-07
12 - 85 | 7.0393316619e-07
12 - 86 | 7.83564258341e-06
12 - 87 | -2.37905348994e-05
12 - 88 | 5.9843237159e-06
12 - 89 | -2.85854472553e-06
12 - 90 | -4.2966487352e-06
12 - 91 | -1.68073265518e-06
12 - 92 | 7.3725634046e-07
12 - 93 | -4.29952129161e-06
12 - 94 | 2.79063103953e-06
12 - 95 | 3.69703631479e-07
13 - 0 | 5.6664104895e-05
13 - 1 | 0.000173927778237
13 - 2 | 4.84736903624e-05
13 - 3 | 3.28826741457e-06
13 - 4 | 6.79079367174e-06
13 - 5 | 6.65074109819e-06
13 - 6 | 1.9969484521e-06
13 - 7 | -1.75444145728e-07
13 - 8 | 0.0
13 - 9 | 0.0
13 - 10 | 0.0
13 - 11 | 0.0
13 - 12 | 0.000137825312124
13 - 13 | 0.000952024053735
13 - 14 | 0.000210686761006
13 - 15 | 1.63319830968e-05
13 - 16 | 1.36605742821e-05
13 - 17 | 8.43357735379e-06
13 - 18 | 4.06299704775e-06
13 - 19 | 2.44858300264e-06
13 - 20 | 1.0695712384e-07
13 - 21 | 0.0
13 - 22 | 0.0
13 - 23 | 0.0
13 - 24 | 6.28736764418e-05
13 - 25 | 0.00024880389204
13 - 26 | 5.37796708829e-05
13 - 27 | -5.39490397769e-06
13 - 28 | -5.88843408982e-06
13 - 29 | -2.02671008757e-06
13 - 30 | -2.51795815039e-06
13 - 31 | 3.56928721221e-06
13 - 32 | -1.34523880515e-06
13 - 33 | -9.93595854392e-07
13 - 34 | 0.0
13 - 35 | 0.0
13 - 36 | 1.44870117134e-05
13 - 37 | -2.22516263751e-06
13 - 38 | -2.69498461346e-06
13 - 39 | -2.57622095867e-06
13 - 40 | -3.43125989138e-06
13 - 41 | -1.36010550674e-05
13 - 42 | -1.45330051985e-05
13 - 43 | -5.73859400406e-06
13 - 44 | -2.78174708292e-07
13 - 45 | -3.43310756618e-07
13 - 46 | 0.0
13 - 47 | 0.0
13 - 48 | 1.53001812777e-05
13 - 49 | -1.19523766485e-05
13 - 50 | 2.63721264239e-05
13 - 51 | 1.82041508821e-06
13 - 52 | 5.30280308395e-06
13 - 53 | -1.60002867043e-05
13 - 54 | -1.40626971394e-05
13 - 55 | -6.57793239166e-05
13 - 56 | -6.01505331306e-06
13 - 57 | 3.24996748982e-07
13 - 58 | 1.87991124939e-07
13 - 59 | 0.0
13 - 60 | 2.37781394888e-06
13 - 61 | -1.87036198829e-06
13 - 62 | 2.6393233447e-05
13 - 63 | 4.53893639828e-05
13 - 64 | 1.16985572917e-05
13 - 65 | 6.76875427051e-06
13 - 66 | -2.23171970741e-05
13 - 67 | -1.45346595131e-05
13 - 68 | -6.91144867618e-06
13 - 69 | -2.23879383462e-06
13 - 70 | 2.80920000917e-07
13 - 71 | 0.0
13 - 72 | 1.90086286451e-05
13 - 73 | 2.18732652416e-05
13 - 74 | 8.76968728143e-08
13 - 75 | 5.4077261686e-05
13 - 76 | 3.59189042567e-05
13 - 77 | 1.87503156965e-05
13 - 78 | 5.45978940543e-06
13 - 79 | -8.90844671501e-06
13 - 80 | 4.92962435613e-07
13 - 81 | -5.58971324455e-07
13 - 82 | 1.98754789333e-06
13 - 83 | -1.31422683451e-08
13 - 84 | -4.73823813185e-06
13 - 85 | 2.1079219795e-05
13 - 86 | -4.77656517944e-06
13 - 87 | -1.58987667314e-05
13 - 88 | -2.05385734381e-05
13 - 89 | -1.07218962435e-05
13 - 90 | -3.90110498287e-06
13 - 91 | 2.0022310681e-06
13 - 92 | -1.14372175109e-07
13 - 93 | -2.08173289514e-06
13 - 94 | 9.32912856627e-06
13 - 95 | 3.76536082724e-07
14 - 0 | 8.17589320756e-06
14 - 1 | 3.63581508181e-05
14 - 2 | 0.000159586963302
14 - 3 | 2.43060463371e-05
14 - 4 | 6.36351107895e-06
14 - 5 | 1.92267409477e-06
14 - 6 | -6.31122430835e-08
14 - 7 | -3.04706577874e-07
14 - 8 | 0.0
14 - 9 | 0.0
14 - 10 | 0.0
14 - 11 | 0.0
14 - 12 | 3.86954772817e-06
14 - 13 | 0.000210686761006
14 - 14 | 0.000939194939296
14 - 15 | 0.000155488808073
14 - 16 | 3.38158362589e-05
14 - 17 | 9.40500763024e-06
14 - 18 | 4.59924541466e-06
14 - 19 | 1.5930672993e-06
14 - 20 | 4.86840662879e-07
14 - 21 | 0.0
14 - 22 | 0.0
14 - 23 | 0.0
14 - 24 | 1.20582012218e-05
14 - 25 | 2.75846572713e-05
14 - 26 | 0.000163354293532
14 - 27 | 2.39694599654e-05
14 - 28 | -3.64116624951e-06
14 - 29 | -7.50734258407e-06
14 - 30 | -6.73941677608e-07
14 - 31 | 2.60566784466e-06
14 - 32 | -8.22503338974e-07
14 - 33 | 9.16873998231e-07
14 - 34 | 0.0
14 - 35 | 0.0
14 - 36 | 1.90840180585e-05
14 - 37 | -1.88702795366e-05
14 - 38 | 2.98475416787e-06
14 - 39 | -3.47701492348e-05
14 - 40 | -1.28699779297e-05
14 - 41 | -1.48833613036e-05
14 - 42 | -8.18891748318e-06
14 - 43 | -8.3315944197e-06
14 - 44 | -3.33163987641e-07
14 - 45 | -3.07180204567e-06
14 - 46 | 0.0
14 - 47 | 0.0
14 - 48 | 7.82685691424e-06
14 - 49 | -3.00817873562e-05
14 - 50 | 3.50348645677e-05
14 - 51 | 8.61221791337e-06
14 - 52 | -3.84246625605e-05
14 - 53 | -5.85817119237e-05
14 - 54 | -1.60448305215e-05
14 - 55 | -2.99181550407e-05
14 - 56 | -6.56303131642e-07
14 - 57 | -2.09297747797e-07
14 - 58 | -4.24668556866e-07
14 - 59 | 0.0
14 - 60 | -1.66010606099e-05
14 - 61 | -4.02959084817e-05
14 - 62 | -1.58618966053e-05
14 - 63 | 7.38428379542e-06
14 - 64 | 5.81199388902e-07
14 - 65 | -1.38121077788e-05
14 - 66 | 2.92756576662e-07
14 - 67 | 1.69103656722e-06
14 - 68 | 4.44691791418e-06
14 - 69 | -4.17945916156e-06
14 - 70 | -5.73027689218e-07
14 - 71 | 0.0
14 - 72 | -1.12322644029e-05
14 - 73 | -9.81505556766e-06
14 - 74 | -2.34043649594e-05
14 - 75 | 1.78457266118e-05
14 - 76 | 1.01306826066e-05
14 - 77 | 1.08060088642e-05
14 - 78 | 6.54362764089e-06
14 - 79 | 1.40432058758e-06
14 - 80 | 2.34732035196e-07
14 - 81 | -5.81444841029e-06
14 - 82 | -3.12217571771e-06
14 - 83 | -2.57728606223e-08
14 - 84 | -1.594387765e-06
14 - 85 | -3.22835362522e-07
14 - 86 | -2.95413193011e-05
14 - 87 | -3.86158577464e-05
14 - 88 | -3.7055084025e-05
14 - 89 | -1.97371110765e-05
14 - 90 | 5.00212523279e-06
14 - 91 | -3.01727113298e-06
14 - 92 | -1.48889816513e-05
14 - 93 | -5.65045581969e-06
14 - 94 | 5.36995529241e-06
14 - 95 | -1.19431732715e-07
15 - 0 | 3.12873430308e-06
15 - 1 | 3.75197103648e-05
15 - 2 | 4.44721083439e-05
15 - 3 | 5.00892519008e-05
15 - 4 | 1.11636717514e-05
15 - 5 | 3.15713531987e-06
15 - 6 | 5.07927555351e-07
15 - 7 | 2.89857651354e-07
15 - 8 | 0.0
15 - 9 | 0.0
15 - 10 | 0.0
15 - 11 | 0.0
15 - 12 | 1.26129530777e-06
15 - 13 | 1.63319830968e-05
15 - 14 | 0.000155488808073
15 - 15 | 0.000313271320302
15 - 16 | 7.01335830174e-05
15 - 17 | 1.84793125562e-05
15 - 18 | 5.81048821633e-06
15 - 19 | 1.47872527726e-06
15 - 20 | 2.08393721419e-07
15 - 21 | 0.0
15 - 22 | 0.0
15 - 23 | 0.0
15 - 24 | -6.04706817292e-06
15 - 25 | -1.27787395647e-05
15 - 26 | 1.51062604107e-05
15 - 27 | 8.73666654311e-05
15 - 28 | 2.32441735158e-05
15 - 29 | 4.47851049245e-06
15 - 30 | 2.16279583775e-06
15 - 31 | 1.96233402967e-06
15 - 32 | -8.00482123693e-07
15 - 33 | -3.49317807425e-07
15 - 34 | 0.0
15 - 35 | 0.0
15 - 36 | 1.72632196986e-06
15 - 37 | -8.74445142917e-07
15 - 38 | -1.74910697797e-05
15 - 39 | 2.99205253653e-06
15 - 40 | 8.98144064261e-06
15 - 41 | 2.26699363478e-06
15 - 42 | -7.73061695416e-07
15 - 43 | -1.10953764844e-06
15 - 44 | 1.59393852303e-06
15 - 45 | -1.6174784e-06
15 - 46 | 0.0
15 - 47 | 0.0
15 - 48 | 4.87811427274e-06
15 - 49 | -1.78512997836e-05
15 - 50 | -2.05125865371e-05
15 - 51 | -6.13047917526e-06
15 - 52 | -1.08112147499e-05
15 - 53 | -1.46201274548e-05
15 - 54 | 1.32485619628e-07
15 - 55 | 6.14229705539e-06
15 - 56 | 2.12333680958e-06
15 - 57 | 1.20105514426e-06
15 - 58 | -2.46803062411e-07
15 - 59 | 0.0
15 - 60 | -3.03271691842e-06
15 - 61 | -2.03579176266e-05
15 - 62 | -2.0937899258e-05
15 - 63 | -9.18925247416e-06
15 - 64 | -1.09429742866e-05
15 - 65 | -4.24479627978e-06
15 - 66 | 1.17053104313e-06
15 - 67 | -1.83799726477e-06
15 - 68 | 1.54703426707e-07
15 - 69 | -1.1825378495e-06
15 - 70 | -7.37322556836e-08
15 - 71 | 0.0
15 - 72 | -1.13768845895e-05
15 - 73 | -2.95439534416e-05
15 - 74 | 9.50389548525e-06
15 - 75 | 1.61727090281e-05
15 - 76 | 8.11854458516e-06
15 - 77 | 3.95232564701e-06
15 - 78 | 1.53657790793e-05
15 - 79 | 1.06880728885e-05
15 - 80 | 1.01833825058e-06
15 - 81 | 7.36338198632e-07
15 - 82 | 2.94653016927e-07
15 - 83 | 9.77602935344e-09
15 - 84 | 2.61800191036e-06
15 - 85 | -1.58362675749e-06
15 - 86 | -6.72120751725e-07
15 - 87 | -6.38620936921e-06
15 - 88 | 1.8397049501e-06
15 - 89 | 3.27463401766e-07
15 - 90 | 8.33726932952e-06
15 - 91 | 4.20122737145e-06
15 - 92 | -5.30106011598e-06
15 - 93 | -4.59666357154e-06
15 - 94 | 2.68229793117e-06
15 - 95 | -1.78124615339e-07
16 - 0 | -8.29496377149e-06
16 - 1 | 1.10427213056e-05
16 - 2 | 1.3578309576e-05
16 - 3 | 1.32698918692e-05
16 - 4 | 1.42281054726e-05
16 - 5 | 4.9490973744e-06
16 - 6 | 6.12844415305e-07
16 - 7 | -2.05561678467e-08
16 - 8 | 0.0
16 - 9 | 0.0
16 - 10 | 0.0
16 - 11 | 0.0
16 - 12 | 4.53325987816e-06
16 - 13 | 1.36605742821e-05
16 - 14 | 3.38158362589e-05
16 - 15 | 7.01335830174e-05
16 - 16 | 0.000152647213768
16 - 17 | 4.5671140056e-05
16 - 18 | 8.80817620923e-06
16 - 19 | 2.50541023044e-06
16 - 20 | 4.4073704695e-07
16 - 21 | 0.0
16 - 22 | 0.0
16 - 23 | 0.0
16 - 24 | -6.57106905516e-06
16 - 25 | 1.22937814027e-05
16 - 26 | 1.65522947523e-05
16 - 27 | 2.52515278534e-05
16 - 28 | 3.81144436312e-05
16 - 29 | 1.06231094551e-05
16 - 30 | 2.89687320284e-06
16 - 31 | 6.23263591784e-07
16 - 32 | 7.38799238655e-07
16 - 33 | 5.95746769498e-07
16 - 34 | 0.0
16 - 35 | 0.0
16 - 36 | -1.85775757289e-06
16 - 37 | -2.39904493575e-06
16 - 38 | 1.01480982739e-05
16 - 39 | 2.39290844229e-07
16 - 40 | 4.41725487932e-06
16 - 41 | 3.48278186399e-06
16 - 42 | 1.17352771581e-06
16 - 43 | -3.58323335367e-07
16 - 44 | 6.69054639199e-07
16 - 45 | -1.15752518006e-06
16 - 46 | 0.0
16 - 47 | 0.0
16 - 48 | 2.46667202295e-06
16 - 49 | -1.83619462928e-05
16 - 50 | -2.27127740445e-05
16 - 51 | -1.62262808731e-05
16 - 52 | -9.29787698381e-06
16 - 53 | -7.73807978861e-06
16 - 54 | -1.67899810864e-06
16 - 55 | 5.8675874073e-06
16 - 56 | 1.41136617787e-06
16 - 57 | 2.88774562653e-07
16 - 58 | -7.0892050769e-08
16 - 59 | 0.0
16 - 60 | -3.64744361612e-06
16 - 61 | -1.36807970382e-05
16 - 62 | -1.38238691163e-05
16 - 63 | -1.05994150914e-05
16 - 64 | -5.66503061479e-06
16 - 65 | 1.99178785339e-06
16 - 66 | -1.37882968872e-06
16 - 67 | -6.74772116501e-06
16 - 68 | -8.27466560399e-07
16 - 69 | -7.09404655135e-07
16 - 70 | -2.44764619831e-07
16 - 71 | 0.0
16 - 72 | 1.33807745207e-06
16 - 73 | -1.68559333053e-05
16 - 74 | 2.11817797861e-05
16 - 75 | -4.94601698937e-06
16 - 76 | -4.37406831223e-06
16 - 77 | -1.24705049183e-06
16 - 78 | 3.85012324385e-06
16 - 79 | -2.33320334818e-06
16 - 80 | -2.50454683901e-06
16 - 81 | -1.42012853652e-06
16 - 82 | 3.92158370658e-07
16 - 83 | -8.57128145569e-10
16 - 84 | 3.87786894296e-06
16 - 85 | 7.68959328164e-06
16 - 86 | 1.40847687153e-05
16 - 87 | -4.80345852724e-06
16 - 88 | -2.15318263961e-06
16 - 89 | 1.41706619659e-06
16 - 90 | -5.0781805924e-08
16 - 91 | -3.07740923198e-06
16 - 92 | -5.20763927536e-06
16 - 93 | -6.87754296518e-07
16 - 94 | 8.96204693194e-07
16 - 95 | -2.1522278026e-07
17 - 0 | -4.88513440459e-06
17 - 1 | 2.46986777843e-06
17 - 2 | 1.43413522188e-05
17 - 3 | 4.80893438186e-06
17 - 4 | 5.1601445393e-06
17 - 5 | 6.57711323817e-06
17 - 6 | 1.52556438468e-06
17 - 7 | 3.15538832437e-07
17 - 8 | 0.0
17 - 9 | 0.0
17 - 10 | 0.0
17 - 11 | 0.0
17 - 12 | 3.91631029678e-06
17 - 13 | 8.43357735379e-06
17 - 14 | 9.40500763024e-06
17 - 15 | 1.84793125562e-05
17 - 16 | 4.5671140056e-05
17 - 17 | 6.03077126851e-05
17 - 18 | 1.60433308033e-05
17 - 19 | 4.6219610755e-06
17 - 20 | 6.06018917846e-07
17 - 21 | 0.0
17 - 22 | 0.0
17 - 23 | 0.0
17 - 24 | 3.35750905244e-06
17 - 25 | 5.91123583672e-06
17 - 26 | 4.35797506885e-06
17 - 27 | 7.07489520336e-08
17 - 28 | 1.48376866929e-05
17 - 29 | 1.88815270175e-05
17 - 30 | 8.28866582375e-06
17 - 31 | 2.30668683915e-06
17 - 32 | -4.19683546798e-07
17 - 33 | 2.16923728672e-08
17 - 34 | 0.0
17 - 35 | 0.0
17 - 36 | -1.10706749904e-06
17 - 37 | 1.97543307614e-06
17 - 38 | 1.34041830095e-06
17 - 39 | -6.73007181995e-06
17 - 40 | -1.61798367093e-07
17 - 41 | 6.27415275594e-07
17 - 42 | 1.97730049539e-06
17 - 43 | 8.63166274572e-07
17 - 44 | 3.6018840023e-07
17 - 45 | -9.96920939908e-07
17 - 46 | 0.0
17 - 47 | 0.0
17 - 48 | 8.27149879631e-07
17 - 49 | -3.13898127991e-06
17 - 50 | -3.49408028905e-06
17 - 51 | -9.32730950033e-06
17 - 52 | -2.42194518768e-06
17 - 53 | -2.05246686211e-06
17 - 54 | 1.35651102192e-07
17 - 55 | 1.06101785913e-06
17 - 56 | 7.44652414374e-07
17 - 57 | 3.83388474395e-07
17 - 58 | 8.78230073516e-09
17 - 59 | 0.0
17 - 60 | 2.18220122413e-06
17 - 61 | -4.71215510146e-06
17 - 62 | -3.09965949053e-06
17 - 63 | -8.46977133811e-06
17 - 64 | 2.61327807642e-06
17 - 65 | 4.7311231678e-06
17 - 66 | 7.2041571381e-07
17 - 67 | -2.29053109239e-06
17 - 68 | 6.51456100916e-07
17 - 69 | -3.91550492993e-07
17 - 70 | -8.31300779457e-08
17 - 71 | 0.0
17 - 72 | -5.67725381098e-07
17 - 73 | -1.65832214056e-05
17 - 74 | 1.11288111128e-05
17 - 75 | 8.22213003024e-06
17 - 76 | -1.26550173444e-06
17 - 77 | 1.80857526525e-07
17 - 78 | 1.68662769978e-06
17 - 79 | 1.91797999059e-06
17 - 80 | -1.32486838241e-07
17 - 81 | -1.08405861984e-06
17 - 82 | -7.7156363631e-08
17 - 83 | -1.46011763344e-08
17 - 84 | -1.46784277884e-06
17 - 85 | 1.98897008716e-06
17 - 86 | 5.31144885594e-06
17 - 87 | -3.20904812659e-07
17 - 88 | -7.54420381461e-07
17 - 89 | -1.43786796794e-06
17 - 90 | -1.13047542173e-06
17 - 91 | -2.25872240744e-06
17 - 92 | -9.7707210098e-07
17 - 93 | 1.38994778407e-06
17 - 94 | 1.39822763197e-06
