Units: cross-section (10^-38 cm2/(nucleon x GeV))

row (bin i) - column (bin j) | sigma_i x sigma_j x rho_ij 
41 - 48 | 0.000414577
41 - 49 | -0.00154866
41 - 50 | 0.00244856
41 - 51 | -0.0018837
41 - 52 | -0.00120657
41 - 53 | -0.00131645
41 - 54 | 0.000372991
41 - 55 | 0.000153899
41 - 56 | 0.000204511
41 - 57 | -1.6796e-05
41 - 58 | -0.000554314
41 - 59 | -0.000410462
41 - 60 | 0.000540141
41 - 61 | -0.00114771
41 - 62 | 0.000378667
41 - 63 | 0.00040782
41 - 64 | 0.000361671
41 - 65 | -0.000273266
41 - 66 | -2.45821e-05
42 - 0 | -9.02642e-05
42 - 1 | -5.50179e-05
42 - 2 | 1.81436e-06
42 - 3 | -7.64256e-05
42 - 4 | -0.000197809
42 - 5 | -0.000647615
42 - 6 | 0.000370197
42 - 7 | -1.1346e-07
42 - 8 | -7.82146e-05
42 - 9 | -0.00065574
42 - 10 | 0.0016764
42 - 11 | -0.00146036
42 - 12 | -0.00216283
42 - 13 | 0.00145079
42 - 14 | -6.45243e-06
42 - 15 | 7.721e-05
42 - 16 | 0.00110985
42 - 17 | -0.000208197
42 - 18 | -0.000837038
42 - 19 | 0.000808833
42 - 20 | -0.00024017
42 - 21 | 3.88152e-07
42 - 22 | 0.000332274
42 - 23 | -0.000682213
42 - 24 | 0.00132999
42 - 25 | -0.000593615
42 - 26 | 0.00123776
42 - 27 | -0.00112537
42 - 28 | 9.53054e-05
42 - 29 | 3.22886e-06
42 - 30 | -0.0007839
42 - 31 | 0.000714694
42 - 32 | -0.00182322
42 - 33 | -0.00144908
42 - 34 | -0.00538283
42 - 35 | 0.00378403
42 - 36 | -0.00168493
42 - 37 | 0.000479092
42 - 38 | -8.68112e-06
42 - 39 | 6.87307e-05
42 - 40 | -0.000240017
42 - 41 | -0.00574356
42 - 42 | 0.0140856
42 - 43 | -0.00616866
42 - 44 | 0.000176475
42 - 45 | 0.000164897
42 - 46 | -7.99312e-06
42 - 47 | 1.24082e-05
42 - 48 | -0.000220942
42 - 49 | -0.00143375
42 - 50 | -0.00279652
42 - 51 | 0.00220093
42 - 52 | -0.000534348
42 - 53 | 0.000925559
42 - 54 | -0.000422563
42 - 55 | -0.000193941
42 - 56 | 0.000405966
42 - 57 | -1.35821e-05
42 - 58 | -0.000567549
42 - 59 | 0.00243015
42 - 60 | -0.00257375
42 - 61 | 0.00179068
42 - 62 | 0.000314819
42 - 63 | -0.000751697
42 - 64 | -0.000156137
42 - 65 | -0.000125971
42 - 66 | 3.27259e-05
43 - 0 | 0.000691668
43 - 1 | -0.000566941
43 - 2 | -7.54723e-07
43 - 3 | -0.000312231
43 - 4 | 0.000135667
43 - 5 | -2.67921e-05
43 - 6 | 3.69057e-05
43 - 7 | -9.21203e-07
43 - 8 | 1.2439e-05
43 - 9 | 0.000662278
43 - 10 | 0.00202816
43 - 11 | 0.00125158
43 - 12 | 0.000950323
43 - 13 | 0.000133757
43 - 14 | 5.68138e-06
43 - 15 | 1.14625e-05
43 - 16 | -0.000122564
43 - 17 | -0.000792091
43 - 18 | 0.00205048
43 - 19 | -0.00429118
43 - 20 | 0.0015249
43 - 21 | -1.39542e-06
43 - 22 | -0.00103838
43 - 23 | 0.000972125
43 - 24 | -0.00277916
43 - 25 | -0.000860958
43 - 26 | 0.00128501
43 - 27 | 0.00127808
43 - 28 | -0.00181175
43 - 29 | 5.92126e-06
43 - 30 | 0.000380185
43 - 31 | 0.000701778
43 - 32 | -0.000158785
43 - 33 | 0.00267848
43 - 34 | 0.00203412
43 - 35 | -0.00314057
43 - 36 | 0.00145056
43 - 37 | -0.000509576
43 - 38 | 7.6687e-06
43 - 39 | -0.000662066
43 - 40 | 0.00251678
43 - 41 | 0.00145372
43 - 42 | -0.00616866
43 - 43 | 0.0192348
43 - 44 | -0.00171358
43 - 45 | 0.000122736
43 - 46 | 1.83995e-05
43 - 47 | 0.000318471
43 - 48 | -0.000922905
43 - 49 | -0.000902165
43 - 50 | 0.00156979
43 - 51 | -0.0060264
43 - 52 | 0.00189223
43 - 53 | -0.00126356
43 - 54 | 0.00112957
43 - 55 | -5.17676e-05
43 - 56 | -0.000292414
43 - 57 | 3.84127e-06
43 - 58 | 0.000523125
43 - 59 | -0.000264595
43 - 60 | 0.00122651
43 - 61 | -0.00171292
43 - 62 | -0.000302366
43 - 63 | 0.000176242
43 - 64 | 0.000502232
43 - 65 | -9.75094e-05
43 - 66 | 4.81004e-06
44 - 0 | -0.000114763
44 - 1 | 0.000102725
44 - 2 | 1.58927e-07
44 - 3 | 7.3718e-05
44 - 4 | -0.000175054
44 - 5 | -9.46e-05
44 - 6 | -0.000198963
44 - 7 | 8.95723e-09
44 - 8 | 0.000178465
44 - 9 | -0.000120418
44 - 10 | -0.000596729
44 - 11 | -0.000355184
44 - 12 | -0.000126211
44 - 13 | -0.000140347
44 - 14 | 5.86352e-08
44 - 15 | -0.000138979
44 - 16 | -0.000150513
44 - 17 | -0.000143737
44 - 18 | 0.000156744
44 - 19 | 0.000448244
44 - 20 | -0.000138327
44 - 21 | -1.56092e-06
44 - 22 | 0.000124386
44 - 23 | -5.42162e-05
44 - 24 | 0.000737653
44 - 25 | 0.000854902
44 - 26 | -0.00102807
44 - 27 | -0.000380602
44 - 28 | 0.000661608
44 - 29 | -1.64842e-06
44 - 30 | 0.000123218
44 - 31 | -0.000275067
44 - 32 | 0.000807169
44 - 33 | -0.000455477
44 - 34 | -0.000403257
44 - 35 | 0.000916321
44 - 36 | -0.000933823
44 - 37 | 9.53092e-05
44 - 38 | 4.32151e-07
44 - 39 | 7.5953e-05
44 - 40 | -0.000363846
44 - 41 | -0.000344838
44 - 42 | 0.000176475
44 - 43 | -0.00171358
44 - 44 | 0.00178988
44 - 45 | -0.000215442
44 - 46 | 1.69805e-06
44 - 47 | -7.19462e-05
44 - 48 | 0.000559144
44 - 49 | -0.000434939
44 - 50 | -7.17904e-05
44 - 51 | -0.000166849
44 - 52 | -0.000402415
44 - 53 | -0.000524871
44 - 54 | -0.000367105
44 - 55 | 0.00014705
44 - 56 | -4.82417e-05
44 - 57 | 1.99975e-06
44 - 58 | 7.52614e-06
44 - 59 | -0.000150909
44 - 60 | 0.000218307
44 - 61 | 0.000335582
44 - 62 | -9.93602e-06
44 - 63 | 3.7637e-05
44 - 64 | -5.30641e-05
44 - 65 | 7.83222e-05
44 - 66 | 6.89861e-06
45 - 0 | 0.000140551
45 - 1 | 0.000110496
45 - 2 | -5.68318e-07
45 - 3 | -5.40677e-05
45 - 4 | 9.24977e-06
45 - 5 | 7.70259e-05
45 - 6 | -0.000113021
45 - 7 | 4.46606e-07
45 - 8 | 2.87127e-05
45 - 9 | 9.73889e-05
45 - 10 | -7.74938e-05
45 - 11 | -0.000200667
45 - 12 | -8.24474e-05
45 - 13 | 9.02478e-06
45 - 14 | 3.05251e-07
45 - 15 | -3.8372e-05
45 - 16 | -2.69659e-05
45 - 17 | -7.18885e-06
45 - 18 | 0.000100932
45 - 19 | -2.10496e-05
45 - 20 | 0.000372427
45 - 21 | -8.74229e-07
45 - 22 | 7.07014e-05
45 - 23 | 0.000148227
45 - 24 | 9.69047e-05
45 - 25 | -0.000175153
45 - 26 | 0.000113765
45 - 27 | 0.000213025
45 - 28 | -5.97193e-05
45 - 29 | -2.50806e-07
45 - 30 | -5.94774e-05
45 - 31 | 0.000182377
45 - 32 | -0.000393115
45 - 33 | -0.000242621
45 - 34 | 7.17671e-05
45 - 35 | 0.000134059
45 - 36 | 3.7456e-05
45 - 37 | 1.39433e-05
45 - 38 | -2.24441e-06
45 - 39 | -3.20059e-05
45 - 40 | 0.000273373
45 - 41 | -0.000339701
45 - 42 | 0.000164897
45 - 43 | 0.000122736
45 - 44 | -0.000215442
45 - 45 | 0.000405979
45 - 46 | -4.63398e-06
45 - 47 | 0.000131356
45 - 48 | -0.000133278
45 - 49 | 0.000154235
45 - 50 | -4.00125e-05
45 - 51 | -6.10197e-05
45 - 52 | 2.00751e-05
45 - 53 | 0.000145822
45 - 54 | -6.49987e-05
45 - 55 | -3.43493e-05
45 - 56 | 4.5242e-05
45 - 57 | 2.07447e-06
45 - 58 | -2.98576e-05
45 - 59 | 1.09549e-05
45 - 60 | -4.70916e-05
45 - 61 | 5.43482e-05
45 - 62 | 7.12909e-05
45 - 63 | -4.85356e-05
45 - 64 | 1.79628e-05
45 - 65 | -1.20972e-05
45 - 66 | 8.03324e-07
46 - 0 | -2.99641e-06
46 - 1 | -6.74466e-07
46 - 2 | 2.42373e-08
46 - 3 | -2.65262e-07
46 - 4 | -8.02126e-07
46 - 5 | 2.90168e-06
46 - 6 | -8.76107e-08
46 - 7 | -9.03757e-09
46 - 8 | 4.09942e-06
46 - 9 | -4.50704e-06
46 - 10 | -3.62954e-06
46 - 11 | 8.75339e-06
46 - 12 | -1.22519e-06
46 - 13 | -2.20965e-07
46 - 14 | 2.24813e-08
46 - 15 | -1.39151e-06
46 - 16 | -3.16097e-06
46 - 17 | -6.36059e-06
46 - 18 | -7.9841e-06
46 - 19 | -1.20059e-06
46 - 20 | -4.76947e-07
46 - 21 | -1.56641e-08
46 - 22 | 7.51027e-06
46 - 23 | 1.02706e-05
46 - 24 | -1.50873e-05
46 - 25 | 9.92157e-06
46 - 26 | -1.49686e-05
46 - 27 | 9.19943e-06
46 - 28 | 2.40673e-06
46 - 29 | 1.2634e-07
46 - 30 | 6.3568e-06
46 - 31 | -3.27418e-06
46 - 32 | 1.4874e-05
46 - 33 | 1.92756e-05
46 - 34 | -5.51071e-06
46 - 35 | -8.11546e-07
46 - 36 | 1.93196e-07
46 - 37 | -3.70416e-06
46 - 38 | -2.3632e-08
46 - 39 | -4.40711e-06
46 - 40 | 7.19266e-06
46 - 41 | -6.76537e-06
46 - 42 | -7.99312e-06
46 - 43 | 1.83995e-05
46 - 44 | 1.69805e-06
46 - 45 | -4.63398e-06
46 - 46 | 7.00976e-07
46 - 47 | -5.45258e-07
46 - 48 | -1.32592e-06
46 - 49 | 8.47468e-06
46 - 50 | 2.47642e-06
46 - 51 | 2.35645e-06
46 - 52 | 3.31537e-06
46 - 53 | -8.30152e-08
46 - 54 | -8.53749e-06
46 - 55 | 2.07643e-07
46 - 56 | -8.67247e-07
46 - 57 | -9.82178e-08
46 - 58 | 4.73252e-06
46 - 59 | -8.6196e-07
46 - 60 | 6.80513e-07
46 - 61 | -5.83908e-06
46 - 62 | 4.08034e-07
46 - 63 | -1.03286e-06
46 - 64 | 1.77399e-06
46 - 65 | 9.99782e-07
46 - 66 | 2.29559e-07
47 - 0 | 0.000147517
47 - 1 | -0.000204492
47 - 2 | -4.61436e-07
47 - 3 | 6.2048e-05
47 - 4 | 0.000123775
47 - 5 | -4.39797e-05
47 - 6 | 2.28047e-05
47 - 7 | 8.90077e-08
47 - 8 | 7.25135e-05
47 - 9 | 0.000210028
47 - 10 | -0.000248435
47 - 11 | 0.000156595
47 - 12 | -0.00022975
47 - 13 | 0.000157858
47 - 14 | 1.28766e-07
47 - 15 | 5.19698e-05
47 - 16 | 0.000163704
47 - 17 | 0.000308974
47 - 18 | -0.000444371
47 - 19 | 0.000150826
47 - 20 | 0.000246885
47 - 21 | -1.68614e-06
47 - 22 | 5.59551e-06
47 - 23 | 0.00016045
47 - 24 | -0.000322518
47 - 25 | 0.000648473
47 - 26 | -0.000266188
47 - 27 | -0.000100254
47 - 28 | 0.000108875
47 - 29 | -1.31482e-06
47 - 30 | -0.000113897
47 - 31 | 0.000177185
47 - 32 | -2.97467e-05
47 - 33 | -0.000579097
47 - 34 | -0.000225015
47 - 35 | 0.000411938
47 - 36 | -0.000212171
47 - 37 | 3.46951e-05
47 - 38 | 4.45825e-07
47 - 39 | -0.000219731
47 - 40 | 0.000271442
47 - 41 | 0.00024722
47 - 42 | 1.24082e-05
47 - 43 | 0.000318471
47 - 44 | -7.19462e-05
47 - 45 | 0.000131356
47 - 46 | -5.45258e-07
47 - 47 | 0.000715342
47 - 48 | -0.000409709
47 - 49 | 0.000161214
47 - 50 | 7.62522e-05
47 - 51 | -0.000126313
47 - 52 | 2.64437e-05
47 - 53 | -2.14936e-05
47 - 54 | 0.000104713
47 - 55 | 2.14819e-06
47 - 56 | -6.53963e-06
47 - 57 | -3.57765e-07
47 - 58 | -0.000141098
47 - 59 | -1.43736e-05
47 - 60 | -0.000206598
47 - 61 | 0.000311845
47 - 62 | -8.02606e-05
47 - 63 | -4.58193e-05
47 - 64 | -8.89646e-05
47 - 65 | 3.71793e-05
47 - 66 | -2.11029e-06
48 - 0 | -1.02816e-05
48 - 1 | 5.62547e-05
48 - 2 | 7.11448e-07
48 - 3 | 4.01343e-05
48 - 4 | 0.000228012
48 - 5 | -0.000124164
48 - 6 | 4.45599e-05
48 - 7 | 3.50608e-08
48 - 8 | -0.000209403
48 - 9 | 9.07549e-05
48 - 10 | -8.08373e-05
48 - 11 | -0.000380813
48 - 12 | -0.000306893
48 - 13 | 0.000549214
48 - 14 | -1.55245e-06
48 - 15 | 0.000189922
48 - 16 | -0.000278265
48 - 17 | 0.000218448
48 - 18 | -1.74306e-05
48 - 19 | 0.000150589
48 - 20 | -6.29398e-05
48 - 21 | 8.43078e-07
48 - 22 | -0.000167519
48 - 23 | -0.000417123
48 - 24 | 0.000841226
48 - 25 | -9.30735e-06
48 - 26 | -0.00176703
48 - 27 | 0.00111352
48 - 28 | 0.00023825
48 - 29 | -4.05087e-06
48 - 30 | 0.000110809
48 - 31 | -0.000423965
48 - 32 | 0.000712462
48 - 33 | 0.000980151
48 - 34 | 0.00031947
48 - 35 | -0.00277672
48 - 36 | 0.000565055
48 - 37 | -4.73802e-05
48 - 38 | -2.02616e-06
48 - 39 | 0.000780465
48 - 40 | -0.00286158
48 - 41 | 0.000414577
48 - 42 | -0.000220942
48 - 43 | -0.000922905
48 - 44 | 0.000559144
48 - 45 | -0.000133278
48 - 46 | -1.32592e-06
48 - 47 | -0.000409709
48 - 48 | 0.00453762
48 - 49 | -0.00154405
48 - 50 | 0.000164397
48 - 51 | 0.000267931
48 - 52 | -0.000468085
48 - 53 | 0.000697013
48 - 54 | -0.00051598
48 - 55 | 5.64828e-05
48 - 56 | 0.00029056
48 - 57 | -5.17721e-06
48 - 58 | -0.00020919
48 - 59 | 0.000855012
48 - 60 | 6.74736e-05
48 - 61 | -0.000139431
48 - 62 | -3.58579e-05
48 - 63 | 0.000205283
48 - 64 | -0.000129224
48 - 65 | 3.49717e-05
48 - 66 | 7.7381e-06
49 - 0 | -0.000436121
49 - 1 | -0.000290378
49 - 2 | -6.05036e-07
49 - 3 | -3.85705e-05
49 - 4 | -0.000153073
49 - 5 | -0.000110501
49 - 6 | 0.000348876
49 - 7 | -2.46486e-07
49 - 8 | 0.000260393
49 - 9 | -0.00060548
49 - 10 | 0.00102227
49 - 11 | -0.0011606
49 - 12 | -0.00119489
49 - 13 | 0.000630751
49 - 14 | 4.48124e-06
49 - 15 | 0.000618346
49 - 16 | -0.000149601
49 - 17 | 0.00174717
49 - 18 | -0.00254707
49 - 19 | 0.00183782
49 - 20 | -0.000948242
49 - 21 | -1.68404e-06
49 - 22 | -0.000294966
49 - 23 | 0.000316036
49 - 24 | -0.00019228
49 - 25 | 0.000528283
49 - 26 | 0.00137135
49 - 27 | -0.00114656
49 - 28 | 0.000631933
49 - 29 | 1.26023e-06
49 - 30 | 0.000160769
49 - 31 | -0.000159491
49 - 32 | 0.00160178
49 - 33 | 0.000529682
49 - 34 | 0.000419132
49 - 35 | 0.00194491
49 - 36 | 0.000217054
49 - 37 | -4.78591e-05
49 - 38 | 4.09752e-06
49 - 39 | -0.000120032
49 - 40 | 0.000505828
49 - 41 | -0.00154866
49 - 42 | -0.00143375
49 - 43 | -0.000902165
49 - 44 | -0.000434939
49 - 45 | 0.000154235
49 - 46 | 8.47468e-06
49 - 47 | 0.000161214
49 - 48 | -0.00154405
49 - 49 | 0.010237
49 - 50 | -0.00265031
49 - 51 | 0.0013959
49 - 52 | -0.000210058
49 - 53 | -0.000138084
49 - 54 | 0.000115199
49 - 55 | -0.000199493
49 - 56 | -0.00033945
49 - 57 | 3.63387e-06
49 - 58 | 0.000387488
49 - 59 | -0.00190618
49 - 60 | 0.000304737
49 - 61 | 0.000864961
49 - 62 | -0.000148869
49 - 63 | -0.000125542
49 - 64 | 0.000342461
49 - 65 | -7.26549e-05
49 - 66 | -2.68391e-05
50 - 0 | 0.000278381
50 - 1 | 0.00086548
50 - 2 | -4.77137e-07
50 - 3 | 0.000211745
50 - 4 | 0.000581783
50 - 5 | -0.000169563
50 - 6 | -0.000409219
50 - 7 | 4.4699e-07
50 - 8 | 6.89596e-05
50 - 9 | 0.000524784
50 - 10 | -0.000282387
50 - 11 | 0.00287388
50 - 12 | -0.00152077
50 - 13 | -0.000622756
50 - 14 | -1.02111e-06
50 - 15 | -0.000284877
50 - 16 | -0.00120411
50 - 17 | -0.000248358
50 - 18 | -0.000153057
50 - 19 | -0.000320383
50 - 20 | -0.000598642
50 - 21 | 3.98867e-07
50 - 22 | -0.000230722
50 - 23 | 0.000500047
50 - 24 | -0.00125399
50 - 25 | 0.00178073
50 - 26 | -0.00150148
50 - 27 | 0.00335091
50 - 28 | -0.00109388
50 - 29 | 2.23083e-06
50 - 30 | 4.72542e-05
50 - 31 | 0.000225996
50 - 32 | 0.000951449
50 - 33 | -0.00163879
50 - 34 | -0.00269126
50 - 35 | 0.00182299
50 - 36 | -0.000744953
50 - 37 | 0.00051096
50 - 38 | -4.98149e-06
50 - 39 | -9.50794e-05
50 - 40 | 0.00109807
50 - 41 | 0.00244856
50 - 42 | -0.00279652
50 - 43 | 0.00156979
50 - 44 | -7.17904e-05
50 - 45 | -4.00125e-05
50 - 46 | 2.47642e-06
50 - 47 | 7.62522e-05
50 - 48 | 0.000164397
50 - 49 | -0.00265031
50 - 50 | 0.0136354
50 - 51 | -0.00600571
50 - 52 | 0.00101549
50 - 53 | -0.000201469
50 - 54 | 0.000314248
50 - 55 | -8.05801e-05
50 - 56 | -0.000257959
50 - 57 | 2.53052e-05
50 - 58 | -0.000706954
50 - 59 | 0.00126497
50 - 60 | -0.00217636
50 - 61 | 0.000234118
50 - 62 | -0.0001721
50 - 63 | -0.000157095
50 - 64 | 0.000159482
50 - 65 | -0.000402199
50 - 66 | 5.55065e-06
51 - 0 | 0.000236464
51 - 1 | -0.00121564
51 - 2 | 2.33241e-06
51 - 3 | 0.000485417
51 - 4 | -0.00103934
51 - 5 | 0.000245268
51 - 6 | 0.000504874
51 - 7 | -1.11964e-06
51 - 8 | -0.000805663
51 - 9 | 0.00168505
51 - 10 | -0.000185413
51 - 11 | -0.00166782
51 - 12 | 0.00055688
51 - 13 | 0.000126186
51 - 14 | -6.18393e-07
51 - 15 | 0.000925514
51 - 16 | -1.13296e-05
51 - 17 | -7.54329e-05
51 - 18 | 0.000189893
51 - 19 | 0.00236934
51 - 20 | 0.000114429
51 - 21 | 3.31318e-06
51 - 22 | 0.000792615
51 - 23 | 0.000794297
51 - 24 | 0.0018682
51 - 25 | 0.000572578
51 - 26 | 0.00115463
51 - 27 | -0.000213954
51 - 28 | -0.0008632
51 - 29 | 1.18866e-05
51 - 30 | -8.58563e-05
51 - 31 | 0.000784934
51 - 32 | -0.000874544
51 - 33 | -0.00186417
51 - 34 | 0.00150939
51 - 35 | -0.00403446
51 - 36 | 0.000241697
51 - 37 | 0.000279085
51 - 38 | -2.88124e-07
51 - 39 | -1.09959e-05
51 - 40 | -0.000521128
51 - 41 | -0.0018837
51 - 42 | 0.00220093
51 - 43 | -0.0060264
51 - 44 | -0.000166849
51 - 45 | -6.10197e-05
51 - 46 | 2.35645e-06
51 - 47 | -0.000126313
51 - 48 | 0.000267931
51 - 49 | 0.0013959
51 - 50 | -0.00600571
51 - 51 | 0.0187923
51 - 52 | -0.00487804
51 - 53 | 0.00268506
51 - 54 | -0.00147189
51 - 55 | 0.000105971
51 - 56 | 0.000401002
51 - 57 | -1.36388e-05
51 - 58 | -0.00014179
51 - 59 | 0.0010373
51 - 60 | 0.000641936
51 - 61 | 0.000867871
51 - 62 | -1.24867e-06
51 - 63 | -3.62998e-05
51 - 64 | -0.000217536
51 - 65 | 8.54948e-05
51 - 66 | 8.60105e-06
52 - 0 | -0.000285115
52 - 1 | 0.000514646
52 - 2 | -1.02705e-06
52 - 3 | -6.08986e-05
52 - 4 | 9.00299e-06
52 - 5 | -0.00029513
52 - 6 | 0.000165443
52 - 7 | -3.04154e-07
52 - 8 | -0.000208534
52 - 9 | -0.000392185
52 - 10 | 0.000897014
52 - 11 | -0.000716015
52 - 12 | 0.000354276
52 - 13 | 0.000146413
52 - 14 | -3.21775e-07
52 - 15 | -0.00026462
52 - 16 | -0.000306405
52 - 17 | 0.00028307
52 - 18 | -1.75129e-05
52 - 19 | -0.00103611
52 - 20 | 0.000374294
52 - 21 | -4.98343e-07
52 - 22 | -0.000342938
52 - 23 | -0.000180309
52 - 24 | -0.00153436
52 - 25 | -0.000150491
52 - 26 | -0.000220444
52 - 27 | -0.00144706
52 - 28 | 0.000565657
52 - 29 | 8.8032e-07
52 - 30 | 0.000440184
52 - 31 | 0.00040734
52 - 32 | -0.000105059
52 - 33 | 0.000442516
52 - 34 | 0.000386654
52 - 35 | 0.00211498
52 - 36 | -0.000508295
52 - 37 | 8.01407e-05
52 - 38 | 3.98463e-07
52 - 39 | -0.000286921
52 - 40 | 0.000436183
52 - 41 | -0.00120657
52 - 42 | -0.000534348
52 - 43 | 0.00189223
52 - 44 | -0.000402415
52 - 45 | 2.00751e-05
52 - 46 | 3.31537e-06
52 - 47 | 2.64437e-05
52 - 48 | -0.000468085
52 - 49 | -0.000210058
52 - 50 | 0.00101549
52 - 51 | -0.00487804
52 - 52 | 0.00542602
52 - 53 | -0.00243139
52 - 54 | 0.00113056
52 - 55 | -0.000423872
52 - 56 | 4.48234e-05
52 - 57 | 6.95152e-06
52 - 58 | 0.000269356
52 - 59 | -0.000238546
52 - 60 | -0.000412016
52 - 61 | 0.000456514
52 - 62 | -0.000437069
52 - 63 | -0.000118895
52 - 64 | 0.000315772
52 - 65 | -6.51614e-05
52 - 66 | 5.1311e-06
53 - 0 | 0.000251929
53 - 1 | 0.000115987
53 - 2 | -4.46049e-07
53 - 3 | 0.000211668
53 - 4 | 0.000104397
53 - 5 | -1.76906e-05
53 - 6 | -4.1418e-05
53 - 7 | 3.6471e-07
53 - 8 | 2.45708e-05
53 - 9 | -0.000561656
53 - 10 | 0.0013653
53 - 11 | -0.000359032
53 - 12 | 2.52412e-05
53 - 13 | -0.000186029
53 - 14 | -8.46803e-07
53 - 15 | 0.000336877
53 - 16 | 0.000105632
53 - 17 | 6.56908e-05
53 - 18 | -0.000261094
53 - 19 | 0.000500229
53 - 20 | 0.000157984
53 - 21 | -2.80573e-06
53 - 22 | -0.00053394
53 - 23 | -0.000730193
53 - 24 | 0.00183165
53 - 25 | -0.000146005
53 - 26 | 0.000464594
53 - 27 | 0.000394567
53 - 28 | -0.000408881
53 - 29 | 7.17499e-06
53 - 30 | 4.84643e-05
53 - 31 | -0.000657385
53 - 32 | -0.00122793
53 - 33 | 0.000280181
53 - 34 | -0.00069253
53 - 35 | -0.00207452
53 - 36 | 0.000537605
53 - 37 | 2.36253e-05
53 - 38 | -6.25126e-06
53 - 39 | 0.000189739
53 - 40 | -0.00086229
53 - 41 | -0.00131645
53 - 42 | 0.000925559
53 - 43 | -0.00126356
53 - 44 | -0.000524871
53 - 45 | 0.000145822
53 - 46 | -8.30152e-08
53 - 47 | -2.14936e-05
53 - 48 | 0.000697013
53 - 49 | -0.000138084
53 - 50 | -0.000201469
53 - 51 | 0.00268506
53 - 52 | -0.00243139
53 - 53 | 0.00506293
53 - 54 | -0.00230894
53 - 55 | 0.000700905
53 - 56 | -0.000157718
53 - 57 | -3.44097e-06
53 - 58 | -0.000214967
53 - 59 | 0.000196536
53 - 60 | 0.000560245
53 - 61 | -0.000222664
53 - 62 | -0.000230227
53 - 63 | -0.000151736
53 - 64 | -0.000731948
53 - 65 | 6.6556e-05
53 - 66 | -7.32418e-08
54 - 0 | -0.000290085
54 - 1 | 9.96453e-05
54 - 2 | -3.62368e-07
54 - 3 | 4.52572e-05
54 - 4 | 1.26417e-05
54 - 5 | 4.28062e-05
54 - 6 | 0.000325669
54 - 7 | -7.72108e-07
54 - 8 | 0.000175475
54 - 9 | 0.000319068
54 - 10 | -0.000435289
54 - 11 | 0.00105909
54 - 12 | -0.000412167
54 - 13 | 0.000139681
54 - 14 | 1.96144e-06
54 - 15 | -2.71137e-05
54 - 16 | 9.67372e-05
54 - 17 | 0.000524927
54 - 18 | 0.000502871
54 - 19 | -0.000629676
54 - 20 | 0.000227257
54 - 21 | 2.71713e-06
54 - 22 | -7.11019e-05
54 - 23 | -0.000181947
54 - 24 | -0.00181576
54 - 25 | 7.039e-05
54 - 26 | 0.000585711
54 - 27 | 0.000730822
54 - 28 | -0.000397838
54 - 29 | -7.39776e-06
54 - 30 | 6.02815e-05
54 - 31 | 0.000156675
54 - 32 | 0.000541267
54 - 33 | -0.00126967
54 - 34 | 0.00154642
54 - 35 | -0.00102505
54 - 36 | 3.33759e-05
54 - 37 | 9.66898e-05
54 - 38 | 6.81755e-06
54 - 39 | -0.00031705
54 - 40 | 0.000730295
54 - 41 | 0.000372991
54 - 42 | -0.000422563
54 - 43 | 0.00112957
54 - 44 | -0.000367105
54 - 45 | -6.49987e-05
54 - 46 | -8.53749e-06
54 - 47 | 0.000104713
54 - 48 | -0.00051598
54 - 49 | 0.000115199
54 - 50 | 0.000314248
54 - 51 | -0.00147189
54 - 52 | 0.00113056
54 - 53 | -0.00230894
54 - 54 | 0.00514285
54 - 55 | -0.00158825
54 - 56 | 0.000390537
54 - 57 | -3.90667e-06
54 - 58 | 1.50769e-05
54 - 59 | -0.00112696
54 - 60 | -0.000196829
54 - 61 | 3.93575e-05
54 - 62 | -0.000198652
54 - 63 | 0.00013583
54 - 64 | 5.83023e-05
54 - 65 | 3.34606e-05
54 - 66 | -1.59646e-05
55 - 0 | -2.28036e-05
55 - 1 | -2.28618e-05
55 - 2 | 5.25155e-07
55 - 3 | -9.27889e-05
55 - 4 | 0.000101839
55 - 5 | 8.27639e-05
55 - 6 | -8.5544e-05
55 - 7 | 1.45985e-07
55 - 8 | 0.000174568
55 - 9 | -0.000220946
55 - 10 | 0.00020481
55 - 11 | -6.1647e-05
55 - 12 | 0.000564856
55 - 13 | -0.00042984
55 - 14 | -3.45166e-07
55 - 15 | 0.000177617
55 - 16 | 4.65308e-05
55 - 17 | -0.000683503
55 - 18 | 0.000281811
55 - 19 | -0.000183191
55 - 20 | 0.000504699
55 - 21 | 1.03603e-07
55 - 22 | -3.92762e-05
55 - 23 | -7.74731e-05
55 - 24 | 0.000337711
55 - 25 | 2.25443e-05
55 - 26 | 5.19257e-05
55 - 27 | 4.39256e-05
55 - 28 | -2.20036e-05
55 - 29 | 1.50341e-06
55 - 30 | -3.60599e-05
55 - 31 | 0.000233896
55 - 32 | -8.70501e-05
55 - 33 | -5.61023e-05
55 - 34 | -0.000324924
55 - 35 | -0.000336589
55 - 36 | 0.000137305
55 - 37 | -3.23813e-05
55 - 38 | -4.20285e-07
55 - 39 | 0.000143713
55 - 40 | -0.000219198
55 - 41 | 0.000153899
55 - 42 | -0.000193941
55 - 43 | -5.17676e-05
55 - 44 | 0.00014705
55 - 45 | -3.43493e-05
55 - 46 | 2.07643e-07
55 - 47 | 2.14819e-06
55 - 48 | 5.64828e-05
55 - 49 | -0.000199493
55 - 50 | -8.05801e-05
55 - 51 | 0.000105971
55 - 52 | -0.000423872
55 - 53 | 0.000700905
55 - 54 | -0.00158825
